"","UNU KEY","Year","Variable","Value"
"687","0306","2013","£ per Number of items",652.02
"688","0306","2013","Value £000's",28261
"689","0306","2013","Volume (Number of items)",43343
"690","0306","2014","Value £000's",14905
"691","0306","2015","£ per Number of items",470.3
"692","0306","2015","Value £000's",17810
"693","0306","2015","Volume (Number of items)",37869
"694","0306","2016","£ per Number of items",448.24
"695","0306","2016","Value £000's",9687
"696","0306","2016","Volume (Number of items)",21611
"697","0306","2017","Value £000's",7872
"698","0306","2018","£ per Number of items",301.19
"699","0306","2018","Value £000's",9814
"700","0306","2018","Volume (Number of items)",32582
"701","0306","2019","Value £000's",10034
"702","0306","2020","Value £000's",9114
"703","0307","2016","£ per Number of items",14232.88
"704","0307","2016","Value £000's",154668
"705","0307","2016","Volume (Number of items)",5314
"706","0307","2017","£ per Number of items",30775.9
"707","0307","2017","Value £000's",159892
"708","0307","2017","Volume (Number of items)",20936
"709","0307","2018","£ per Number of items",31621.78
"710","0307","2018","Value £000's",165982
"711","0307","2018","Volume (Number of items)",20280
"712","0307","2019","£ per Number of items",31920.3437745169
"713","0307","2019","Value £000's",166054
"714","0307","2019","Volume (Number of items)",19403.2190163164
"715","0307","2020","£ per Number of items",25070.2343726087
"716","0307","2020","Value £000's",140050
"717","0307","2020","Volume (Number of items)",25307.593124368
"718","0308","2016","£ per Number of items",2755.36
"719","0308","2016","Value £000's",24305
"720","0308","2016","Volume (Number of items)",8821
"721","0308","2017","£ per Number of items",3098.52
"722","0308","2017","Value £000's",25799
"723","0308","2017","Volume (Number of items)",8326
"724","0308","2018","£ per Number of items",1959.43
"725","0308","2018","Value £000's",19588
"726","0308","2018","Volume (Number of items)",9997
"727","0308","2019","£ per Number of items",1498.18
"728","0308","2019","Value £000's",25586
"729","0308","2019","Volume (Number of items)",17078
"730","0308","2020","£ per Number of items",1420.8
"731","0308","2020","Value £000's",15993
"732","0308","2020","Volume (Number of items)",11257
"733","0309","2008","Value £000's",25163
"734","0309","2009","Value £000's",47714
"735","0309","2010","£ per Kilogram",51.63
"736","0309","2010","Value £000's",72599
"737","0309","2010","Volume (Kilogram)",627850
"738","0309","2011","£ per Kilogram",52.86
"739","0309","2011","Value £000's",78816
"740","0309","2011","Volume (Kilogram)",582940
"741","0309","2012","£ per Kilogram",70.25
"742","0309","2012","Value £000's",75764
"743","0309","2012","Volume (Kilogram)",464087
"744","0309","2013","£ per Kilogram",42850.46
"745","0309","2013","Value £000's",81996
"746","0309","2013","Volume (Kilogram)",549896
"747","0309","2014","£ per Kilogram",73.43
"748","0309","2014","Value £000's",73291
"749","0309","2014","Volume (Kilogram)",550082
"750","0309","2015","£ per Kilogram",64.52
"751","0309","2015","Value £000's",73984
"752","0309","2015","Volume (Kilogram)",588845
"753","0309","2016","£ per Kilogram",70.78
"754","0309","2016","£ per Number of items",2755.36
"755","0309","2016","Value £000's",93143
"756","0309","2016","Volume (Kilogram)",522083
"757","0309","2016","Volume (Number of items)",8821
"758","0309","2017","£ per Kilogram",80.49
"759","0309","2017","£ per Number of items",3098.52
"760","0309","2017","Value £000's",112624
"761","0309","2017","Volume (Kilogram)",470709
"762","0309","2017","Volume (Number of items)",8326
"763","0309","2018","£ per Kilogram",5193.46
"764","0309","2018","£ per Number of items",1959.43
"765","0309","2018","Value £000's",93493
"766","0309","2018","Volume (Kilogram)",449907
"767","0309","2018","Volume (Number of items)",9997
"768","0309","2019","£ per Kilogram",5181.28
"769","0309","2019","£ per Number of items",1498.18
"770","0309","2019","Value £000's",112305
"771","0309","2019","Volume (Kilogram)",552171
"772","0309","2019","Volume (Number of items)",17078
"773","0309","2020","£ per Kilogram",845.71
"774","0309","2020","£ per Number of items",1420.8
"775","0309","2020","Value £000's",88389
"776","0309","2020","Volume (Kilogram)",560821
"777","0309","2020","Volume (Number of items)",11257
"778","0401","2008","£ per Number of items",80.51
"779","0401","2008","Value £000's",68688
"780","0401","2008","Volume (Number of items)",1218899
"781","0401","2009","£ per Number of items",12.59
"782","0401","2009","Value £000's",74688
"783","0401","2009","Volume (Number of items)",252160
"784","0401","2010","£ per Number of items",118.6
"785","0401","2010","Value £000's",95935
"786","0401","2010","Volume (Number of items)",768831
"787","0401","2011","£ per Number of items",114.14
"788","0401","2011","Value £000's",57530
"789","0401","2011","Volume (Number of items)",403819
"790","0401","2012","£ per Number of items",166
"791","0401","2012","Value £000's",40992
"792","0401","2012","Volume (Number of items)",178746
"793","0401","2013","£ per Number of items",448.16
"794","0401","2013","Value £000's",46499
"795","0401","2013","Volume (Number of items)",68358
"796","0401","2014","£ per Number of items",426.81
"797","0401","2014","Value £000's",46028
"798","0401","2014","Volume (Number of items)",72626
"799","0401","2015","£ per Number of items",396.3
"800","0401","2015","Value £000's",48540
"801","0401","2015","Volume (Number of items)",84822
"802","0401","2016","Value £000's",18401
"803","0401","2017","£ per Number of items",150.68
"804","0401","2017","Value £000's",41591
"805","0401","2017","Volume (Number of items)",4654666
"806","0401","2018","£ per Number of items",151.56
"807","0401","2018","Value £000's",38505
"808","0401","2018","Volume (Number of items)",4240572
"809","0401","2019","£ per Number of items",157.3
"810","0401","2019","Value £000's",87567
"811","0401","2019","Volume (Number of items)",12668237
"812","0401","2020","£ per Number of items",154.33
"813","0401","2020","Value £000's",29754
"814","0401","2020","Volume (Number of items)",125572
"815","0402","2008","Value £000's",176964
"816","0402","2010","£ per Number of items",1358.28
"817","0402","2010","Value £000's",26868
"818","0402","2010","Volume (Number of items)",118692
"819","0402","2011","£ per Number of items",956.16
"820","0402","2011","Value £000's",24222
"821","0402","2011","Volume (Number of items)",151986
"822","0402","2012","£ per Number of items",935.52
"823","0402","2012","Value £000's",25686
"824","0402","2012","Volume (Number of items)",164760
"825","0402","2013","£ per Number of items",1039.14
"826","0402","2013","Value £000's",32298
"827","0402","2013","Volume (Number of items)",186480
"828","0402","2016","Value £000's",14424
"829","0403","2008","£ per Number of items",8709.78
"830","0403","2008","Value £000's",543320
"831","0403","2008","Volume (Number of items)",789933
"832","0403","2009","£ per Number of items",5636.84
"833","0403","2009","Value £000's",628973
"834","0403","2009","Volume (Number of items)",1320269
"835","0403","2010","£ per Number of items",10519.61
"836","0403","2010","Value £000's",672520
"837","0403","2010","Volume (Number of items)",717070
"838","0403","2011","£ per Number of items",12523.16
"839","0403","2011","Value £000's",570582
"840","0403","2011","Volume (Number of items)",831474
"841","0403","2012","£ per Number of items",5369.21
"842","0403","2012","Value £000's",470482
"843","0403","2012","Volume (Number of items)",1114050
"844","0403","2013","£ per Number of items",5471.74
"845","0403","2013","Value £000's",468911
"846","0403","2013","Volume (Number of items)",945397
"847","0403","2014","£ per Number of items",8907.13
"848","0403","2014","Value £000's",393028
"849","0403","2014","Volume (Number of items)",829470
"850","0403","2015","£ per Number of items",4878.96
"851","0403","2015","Value £000's",438472
"852","0403","2015","Volume (Number of items)",1146648
"853","0403","2016","£ per Number of items",40289.83
"854","0403","2016","Value £000's",559608
"855","0403","2016","Volume (Number of items)",1155786
"856","0403","2017","£ per Number of items",52485.41
"857","0403","2017","Value £000's",644094
"858","0403","2017","Volume (Number of items)",1202476
"859","0403","2018","£ per Number of items",58937.27
"860","0403","2018","Value £000's",637104
"861","0403","2018","Volume (Number of items)",1101744
"862","0403","2019","£ per Number of items",51712.8918872585
"863","0403","2019","Value £000's",613095
"864","0403","2019","Volume (Number of items)",1073817.60950816
"865","0403","2020","£ per Number of items",52554.7371863043
"866","0403","2020","Value £000's",635539
"867","0403","2020","Volume (Number of items)",1141928.79656218
"868","0404","2008","£ per Number of items",7347.61
"869","0404","2008","Value £000's",1572021
"870","0404","2008","Volume (Number of items)",177662
"871","0404","2009","£ per Number of items",7778.58
"872","0404","2009","Value £000's",274904
"873","0404","2009","Volume (Number of items)",120494
"874","0404","2010","£ per Number of items",7408.64
"875","0404","2010","Value £000's",243874
"876","0404","2010","Volume (Number of items)",136029
"877","0404","2011","£ per Number of items",5837.16
"878","0404","2011","Value £000's",300342
"879","0404","2011","Volume (Number of items)",195244
"880","0404","2012","£ per Number of items",5349.71
"881","0404","2012","Value £000's",222823
"882","0404","2012","Volume (Number of items)",168090
"883","0404","2013","£ per Number of items",3880.55
"884","0404","2013","Value £000's",178033
"885","0404","2013","Volume (Number of items)",192595
"886","0404","2014","£ per Number of items",5270.17
"887","0404","2014","Value £000's",159791
"888","0404","2014","Volume (Number of items)",184994
"889","0404","2015","£ per Number of items",19384.1
"890","0404","2015","Value £000's",178423
"891","0404","2015","Volume (Number of items)",149191
"892","0404","2016","£ per Number of items",53475.95
"893","0404","2016","Value £000's",699816
"894","0404","2016","Volume (Number of items)",184951
"895","0404","2017","£ per Number of items",57420.07
"896","0404","2017","Value £000's",662923
"897","0404","2017","Volume (Number of items)",158774
"898","0404","2018","£ per Number of items",34558.39
"899","0404","2018","Value £000's",695899
"900","0404","2018","Volume (Number of items)",210580
"901","0404","2019","£ per Number of items",53018.14
"902","0404","2019","Value £000's",756166
"903","0404","2019","Volume (Number of items)",205351
"904","0404","2020","£ per Number of items",51598.63
"905","0404","2020","Value £000's",652471
"906","0404","2020","Volume (Number of items)",157837
"907","0405","2008","£ per Number of items",33.42
"908","0405","2008","Value £000's",13074
"909","0405","2008","Volume (Number of items)",391212
"910","0405","2009","£ per Number of items",49.58
"911","0405","2009","Value £000's",15246
"912","0405","2009","Volume (Number of items)",307513
"913","0405","2010","£ per Number of items",321.27
"914","0405","2010","Value £000's",70674
"915","0405","2010","Volume (Number of items)",406449
"916","0405","2011","£ per Number of items",658.38
"917","0405","2011","Value £000's",49174
"918","0405","2011","Volume (Number of items)",233501
"919","0405","2012","£ per Number of items",316.78
"920","0405","2012","Value £000's",70021
"921","0405","2012","Volume (Number of items)",399796
"922","0405","2013","£ per Number of items",326.33
"923","0405","2013","Value £000's",70895
"924","0405","2013","Volume (Number of items)",378455
"925","0405","2014","£ per Number of items",407.22
"926","0405","2014","Value £000's",102260
"927","0405","2014","Volume (Number of items)",428722
"928","0405","2015","£ per Number of items",424.36
"929","0405","2015","Value £000's",87831
"930","0405","2015","Volume (Number of items)",349755
"931","0405","2016","£ per Number of items",396.79
"932","0405","2016","Value £000's",93013
"933","0405","2016","Volume (Number of items)",401816
"934","0405","2017","£ per Number of items",528.33
"935","0405","2017","Value £000's",122106
"936","0405","2017","Volume (Number of items)",369888
"937","0405","2018","£ per Number of items",501.77
"938","0405","2018","Value £000's",101485
"939","0405","2018","Volume (Number of items)",348882
"940","0405","2019","£ per Number of items",684.22
"941","0405","2019","Value £000's",108398
"942","0405","2019","Volume (Number of items)",303904
"943","0405","2020","£ per Number of items",571.48
"944","0405","2020","Value £000's",122503
"945","0405","2020","Volume (Number of items)",379984
"946","0407","2008","Value £000's",616161
"947","0407","2014","£ per Number of items",576.92
"948","0407","2014","Value £000's",316
"949","0407","2014","Volume (Number of items)",548
"950","0407","2015","£ per Number of items",570.18
"951","0407","2015","Value £000's",346
"952","0407","2015","Volume (Number of items)",606
"953","0407","2016","£ per Number of items",570
"954","0407","2016","Value £000's",302
"955","0407","2016","Volume (Number of items)",530
"956","0407","2017","£ per Number of items",555.56
"957","0407","2017","Value £000's",157
"958","0407","2017","Volume (Number of items)",283
"959","0407","2018","£ per Number of items",533.33
"960","0407","2018","Value £000's",50
"961","0407","2018","Volume (Number of items)",94
"962","0407","2019","£ per Number of items",541.67
"963","0407","2019","Value £000's",68
"964","0407","2019","Volume (Number of items)",125
"965","0407","2020","Value £000's",0
"966","0407","2020","Volume (Number of items)",0
"967","0408","2008","Value £000's",3080805
"968","0408","2008","Volume (Number of items)",0
"969","0408","2009","Value £000's",0
"970","0408","2009","Volume (Number of items)",0
"971","0408","2010","Value £000's",0
"972","0408","2010","Volume (Number of items)",0
"973","0408","2011","Value £000's",0
"974","0408","2011","Volume (Number of items)",0
"975","0408","2012","Value £000's",0
"976","0408","2012","Volume (Number of items)",0
"977","0408","2013","Value £000's",0
"978","0408","2013","Volume (Number of items)",0
"979","0408","2014","£ per Number of items",2884.6
"980","0408","2014","Value £000's",1580
"981","0408","2014","Volume (Number of items)",2740
"982","0408","2015","£ per Number of items",2850.9
"983","0408","2015","Value £000's",1730
"984","0408","2015","Volume (Number of items)",3030
"985","0408","2016","£ per Number of items",2850
"986","0408","2016","Value £000's",1510
"987","0408","2016","Volume (Number of items)",2650
"988","0408","2017","£ per Number of items",2777.8
"989","0408","2017","Value £000's",785
"990","0408","2017","Volume (Number of items)",1415
"991","0408","2018","£ per Number of items",2666.65
"992","0408","2018","Value £000's",250
"993","0408","2018","Volume (Number of items)",470
"994","0408","2019","£ per Number of items",2708.35
"995","0408","2019","Value £000's",340
"996","0408","2019","Volume (Number of items)",625
"997","0408","2020","Value £000's",0
"998","0408","2020","Volume (Number of items)",0
"999","0501","2009","£ per Number of items",62.22
"1000","0501","2009","Value £000's",6264
"1001","0501","2009","Volume (Number of items)",100668
"1002","0501","2010","£ per Number of items",61.83
"1003","0501","2010","Value £000's",7742
"1004","0501","2010","Volume (Number of items)",125209
"1005","0501","2011","£ per Number of items",61.45
"1006","0501","2011","Value £000's",10934
"1007","0501","2011","Volume (Number of items)",177922
"1008","0501","2012","Value £000's",11832
"1009","0501","2013","Value £000's",11254
"1010","0501","2014","£ per Number of items",118.71
"1011","0501","2014","Value £000's",11660
"1012","0501","2014","Volume (Number of items)",98220
"1013","0501","2015","£ per Number of items",141.12
"1014","0501","2015","Value £000's",11304
"1015","0501","2015","Volume (Number of items)",80103
"1016","0501","2016","£ per Number of items",137.24
"1017","0501","2016","Value £000's",9932
"1018","0501","2016","Volume (Number of items)",72371
"1019","0501","2017","£ per Number of items",148.47
"1020","0501","2017","Value £000's",10000
"1021","0501","2017","Volume (Number of items)",67355
"1022","0501","2018","£ per Number of items",161.55
"1023","0501","2018","Value £000's",13577
"1024","0501","2018","Volume (Number of items)",84039
"1025","0501","2019","£ per Number of items",175.5
"1026","0501","2019","Value £000's",14195
"1027","0501","2019","Volume (Number of items)",80882
"1028","0501","2020","£ per Number of items",74.55
"1029","0501","2020","Value £000's",11939
"1030","0501","2020","Volume (Number of items)",160150
"1031","0503","2008","£ per Number of items",59.72
"1032","0503","2008","Value £000's",38776
"1033","0503","2008","Volume (Number of items)",1298614
"1034","0503","2009","£ per Number of items",120.34
"1035","0503","2009","Value £000's",41188
"1036","0503","2009","Volume (Number of items)",684522
"1037","0503","2010","£ per Number of items",108.36
"1038","0503","2010","Value £000's",80820
"1039","0503","2010","Volume (Number of items)",1491720
"1040","0503","2011","£ per Number of items",111.02
"1041","0503","2011","Value £000's",77506
"1042","0503","2011","Volume (Number of items)",1396326
"1043","0503","2012","£ per Number of items",134.7
"1044","0503","2012","Value £000's",73748
"1045","0503","2012","Volume (Number of items)",1094994
"1046","0503","2013","£ per Number of items",161.18
"1047","0503","2013","Value £000's",68066
"1048","0503","2013","Volume (Number of items)",844628
"1049","0503","2014","£ per Number of items",139.44
"1050","0503","2014","Value £000's",72506
"1051","0503","2014","Volume (Number of items)",1040020
"1052","0503","2015","£ per Number of items",141.02
"1053","0503","2015","Value £000's",57900
"1054","0503","2015","Volume (Number of items)",821202
"1055","0503","2016","£ per Number of items",144.58
"1056","0503","2016","Value £000's",55330
"1057","0503","2016","Volume (Number of items)",765422
"1058","0503","2017","£ per Number of items",148.24
"1059","0503","2017","Value £000's",75750
"1060","0503","2017","Volume (Number of items)",1021960
"1061","0503","2018","£ per Number of items",144.62
"1062","0503","2018","Value £000's",79558
"1063","0503","2018","Volume (Number of items)",1100228
"1064","0503","2019","£ per Number of items",156.06
"1065","0503","2019","Value £000's",102516
"1066","0503","2019","Volume (Number of items)",1313798
"1067","0503","2020","£ per Number of items",82.56
"1068","0503","2020","Value £000's",87570
"1069","0503","2020","Volume (Number of items)",2121600
"1070","0504","2008","£ per Number of items",21.56
"1071","0504","2008","Value £000's",89759
"1072","0504","2008","Volume (Number of items)",26199453
"1073","0504","2009","Value £000's",8943
"1074","0504","2010","£ per Number of items",50.5
"1075","0504","2010","Value £000's",136199
"1076","0504","2010","Volume (Number of items)",22135873
"1077","0504","2011","£ per Number of items",40.19
"1078","0504","2011","Value £000's",117705
"1079","0504","2011","Volume (Number of items)",21330342
"1080","0504","2012","£ per Number of items",45.39
"1081","0504","2012","Value £000's",95800
"1082","0504","2012","Volume (Number of items)",16071119
"1083","0504","2013","£ per Number of items",50.32
"1084","0504","2013","Value £000's",91872
"1085","0504","2013","Volume (Number of items)",7557742
"1086","0504","2014","Value £000's",108420
"1087","0504","2015","£ per Number of items",67.08
"1088","0504","2015","Value £000's",72618
"1089","0504","2015","Volume (Number of items)",7669039
"1090","0504","2016","£ per Number of items",38.88
"1091","0504","2016","Value £000's",17664
"1092","0504","2016","Volume (Number of items)",1817136
"1093","0504","2017","£ per Number of items",85.6
"1094","0504","2017","Value £000's",5015
"1095","0504","2017","Volume (Number of items)",259627
"1096","0504","2018","Value £000's",0
"1097","0504","2018","Volume (Number of items)",227860
"1098","0504","2019","Value £000's",0
"1099","0504","2019","Volume (Number of items)",0
"1100","0504","2020","£ per Number of items",40.12
"1101","0504","2020","Value £000's",1916
"1102","0504","2020","Volume (Number of items)",190940
"1103","0506","2008","Value £000's",0
"1104","0506","2008","Volume (Number of items)",0
"1105","0506","2009","Value £000's",0
"1106","0506","2009","Volume (Number of items)",0
"1107","0506","2010","Value £000's",0
"1108","0506","2010","Volume (Number of items)",0
"1109","0506","2018","£ per Number of items",63.41
"1110","0506","2018","Value £000's",842
"1111","0506","2018","Volume (Number of items)",13274
"1112","0601","2008","£ per Number of items",94524.48
"1113","0601","2008","Value £000's",41351
"1114","0601","2008","Volume (Number of items)",282909
"1115","0601","2009","£ per Number of items",13034.1
"1116","0601","2009","Value £000's",28853
"1117","0601","2009","Volume (Number of items)",173276
"1118","0601","2010","£ per Number of items",226.91
"1119","0601","2010","Value £000's",28972
"1120","0601","2010","Volume (Number of items)",156129
"1121","0601","2011","£ per Number of items",279285.22
"1122","0601","2011","Value £000's",38481
"1123","0601","2011","Volume (Number of items)",130760
"1124","0601","2012","£ per Number of items",125181.37
"1125","0601","2012","Value £000's",43668
"1126","0601","2012","Volume (Number of items)",88299
"1127","0601","2013","£ per Number of items",421124.33
"1128","0601","2013","Value £000's",48902
"1129","0601","2013","Volume (Number of items)",76017
"1130","0601","2014","£ per Number of items",127790.97
"1131","0601","2014","Value £000's",62308
"1132","0601","2014","Volume (Number of items)",769812
"1133","0601","2015","£ per Number of items",193265.44
"1134","0601","2015","Value £000's",40841
"1135","0601","2015","Volume (Number of items)",20380
"1136","0601","2016","£ per Number of items",27803.14
"1137","0601","2016","Value £000's",49736
"1138","0601","2016","Volume (Number of items)",75973
"1139","0601","2017","£ per Number of items",98777.4
"1140","0601","2017","Value £000's",34940
"1141","0601","2017","Volume (Number of items)",28842
"1142","0601","2018","£ per Number of items",111256.47
"1143","0601","2018","Value £000's",49231
"1144","0601","2018","Volume (Number of items)",21260
"1145","0601","2019","Value £000's",33207
"1146","0601","2019","Volume (Number of items)",20
"1147","0601","2020","£ per Number of items",9511.33
"1148","0601","2020","Value £000's",33605
"1149","0601","2020","Volume (Number of items)",440468
"1150","0602","2008","£ per Number of items",11302.53
"1151","0602","2008","Value £000's",205560
"1152","0602","2008","Volume (Number of items)",217341
"1153","0602","2009","£ per Number of items",8394.36
"1154","0602","2009","Value £000's",163749
"1155","0602","2009","Volume (Number of items)",3300195
"1156","0602","2010","£ per Number of items",8373.9
"1157","0602","2010","Value £000's",177672
"1158","0602","2010","Volume (Number of items)",249636
"1159","0602","2011","£ per Number of items",3942.66
"1160","0602","2011","Value £000's",213864
"1161","0602","2011","Volume (Number of items)",123531
"1162","0602","2012","£ per Number of items",2030.37
"1163","0602","2012","Value £000's",358211
"1164","0602","2012","Volume (Number of items)",139836
"1165","0602","2013","£ per Number of items",1924.17
"1166","0602","2013","Value £000's",92613
"1167","0602","2013","Volume (Number of items)",144396
"1168","0602","2014","£ per Number of items",2194.89
"1169","0602","2014","Value £000's",330307
"1170","0602","2014","Volume (Number of items)",128676
"1171","0602","2015","£ per Number of items",2432.16
"1172","0602","2015","Value £000's",448034
"1173","0602","2015","Volume (Number of items)",130341
"1174","0602","2016","£ per Number of items",48479.07
"1175","0602","2016","Value £000's",535601
"1176","0602","2016","Volume (Number of items)",83481
"1177","0602","2017","£ per Number of items",4470.08
"1178","0602","2017","Value £000's",488544
"1179","0602","2017","Volume (Number of items)",2132098
"1180","0602","2018","£ per Number of items",342.44
"1181","0602","2018","Value £000's",546566
"1182","0602","2018","Volume (Number of items)",2163490
"1183","0602","2019","Value £000's",173733
"1184","0602","2019","Volume (Number of items)",0
"1185","0602","2020","£ per Number of items",7749.33
"1186","0602","2020","Value £000's",161406
"1187","0602","2020","Volume (Number of items)",25779
"1188","0701","2008","£ per Number of items",15.2820707086952
"1189","0701","2008","Value £000's",55291
"1190","0701","2008","Volume (Number of items)",29028588
"1191","0701","2009","£ per Number of items",13.16
"1192","0701","2009","Value £000's",51758
"1193","0701","2009","Volume (Number of items)",41289644
"1194","0701","2010","£ per Number of items",10.04
"1195","0701","2010","Value £000's",67152
"1196","0701","2010","Volume (Number of items)",53187206
"1197","0701","2011","£ per Kilogram",14.32
"1198","0701","2011","£ per Number of items",8.46
"1199","0701","2011","Value £000's",156930
"1200","0701","2011","Volume (Kilogram)",6825868
"1201","0701","2011","Volume (Number of items)",4579208
"1202","0701","2012","£ per Kilogram",718.93
"1203","0701","2012","£ per Number of items",6057.82
"1204","0701","2012","Value £000's",192823
"1205","0701","2012","Volume (Kilogram)",161831
"1206","0701","2012","Volume (Number of items)",4253000
"1207","0701","2013","£ per Number of items",8672
"1208","0701","2013","Value £000's",118457
"1209","0701","2013","Volume (Number of items)",3553794
"1210","0701","2014","£ per Number of items",203.85
"1211","0701","2014","Value £000's",94369
"1212","0701","2014","Volume (Number of items)",3608220
"1213","0701","2015","£ per Number of items",4260.09
"1214","0701","2015","Value £000's",84007
"1215","0701","2015","Volume (Number of items)",5609569
"1216","0701","2016","£ per Number of items",205.71
"1217","0701","2016","Value £000's",808952
"1218","0701","2016","Volume (Number of items)",5555484
"1219","0701","2017","£ per Number of items",11129.71
"1220","0701","2017","Value £000's",116999
"1221","0701","2017","Volume (Number of items)",7001513
"1222","0701","2018","£ per Kilogram",113.69
"1223","0701","2018","£ per Number of items",11957.55
"1224","0701","2018","Value £000's",183523
"1225","0701","2018","Volume (Kilogram)",246111
"1226","0701","2018","Volume (Number of items)",8416283
"1227","0701","2019","£ per Kilogram",112.26
"1228","0701","2019","£ per Number of items",10287.32
"1229","0701","2019","Value £000's",1628608
"1230","0701","2019","Volume (Kilogram)",261406
"1231","0701","2019","Volume (Number of items)",10799972
"1232","0701","2020","£ per Kilogram",112.26
"1233","0701","2020","£ per Number of items",13653.54
"1234","0701","2020","Value £000's",1874733
"1235","0701","2020","Volume (Kilogram)",204829
"1236","0701","2020","Volume (Number of items)",12068716
"1237","0703","2008","Value £000's",0
"1238","0703","2008","Volume (Number of items)",0
"1239","0703","2009","Value £000's",0
"1240","0703","2009","Volume (Number of items)",0
"1241","0703","2010","Value £000's",0
"1242","0703","2010","Volume (Number of items)",0
"1243","0703","2011","Value £000's",1998
"1244","0801","2008","£ per Number of items",95.75
"1245","0801","2008","Value £000's",92078
"1246","0801","2008","Volume (Number of items)",961675
"1247","0801","2009","£ per Number of items",96.25
"1248","0801","2009","Value £000's",76559
"1249","0801","2009","Volume (Number of items)",795409
"1250","0801","2010","£ per Number of items",94.36
"1251","0801","2010","Value £000's",74082
"1252","0801","2010","Volume (Number of items)",785122
"1253","0801","2011","£ per Number of items",84.61
"1254","0801","2011","Value £000's",78823
"1255","0801","2011","Volume (Number of items)",931621
"1256","0801","2012","£ per Number of items",82.76
"1257","0801","2012","Value £000's",78914
"1258","0801","2012","Volume (Number of items)",953490
"1259","0801","2013","£ per Number of items",88.48
"1260","0801","2013","Value £000's",67683
"1261","0801","2013","Volume (Number of items)",764957
"1262","0801","2014","£ per Number of items",88.44
"1263","0801","2014","Value £000's",68760
"1264","0801","2014","Volume (Number of items)",777503
"1265","0801","2015","£ per Number of items",90.36
"1266","0801","2015","Value £000's",65090
"1267","0801","2015","Volume (Number of items)",720335
"1268","0801","2016","£ per Number of items",84.42
"1269","0801","2016","Value £000's",17158
"1270","0801","2016","Volume (Number of items)",203252
"1271","0801","2017","£ per Number of items",88
"1272","0801","2017","Value £000's",16106
"1273","0801","2017","Volume (Number of items)",183014
"1274","0801","2018","£ per Number of items",80.5
"1275","0801","2018","Value £000's",13878
"1276","0801","2018","Volume (Number of items)",172403
"1277","0801","2020","£ per Number of items",86.09
"1278","0801","2020","Value £000's",14226
"1279","0801","2020","Volume (Number of items)",165247
"1280","0802","2008","£ per Number of items",2267.6
"1281","0802","2008","Value £000's",1635055
"1282","0802","2008","Volume (Number of items)",3605270
"1283","0802","2009","Value £000's",1564945
"1284","0802","2009","Volume (Number of items)",0
"1285","0802","2010","Value £000's",1802575
"1286","0802","2010","Volume (Number of items)",0
"1287","0802","2011","Value £000's",1764835
"1288","0802","2011","Volume (Number of items)",0
"1289","0802","2012","Value £000's",1945640
"1290","0802","2012","Volume (Number of items)",0
"1291","0802","2013","£ per Number of items",1038.5
"1292","0802","2013","Value £000's",3030050
"1293","0802","2013","Volume (Number of items)",14588585
"1294","0802","2014","£ per Number of items",1024.85
"1295","0802","2014","Value £000's",3077745
"1296","0802","2014","Volume (Number of items)",15015515
"1297","0802","2015","£ per Number of items",1011.5
"1298","0802","2015","Value £000's",3178345
"1299","0802","2015","Volume (Number of items)",15710860
"1300","0802","2016","£ per Number of items",980.9
"1301","0802","2016","Value £000's",3262574
"1302","0802","2016","Volume (Number of items)",16629955
"1303","0802","2017","£ per Number of items",982.85
"1304","0802","2017","Value £000's",3547180
"1305","0802","2017","Volume (Number of items)",18045325
"1306","0802","2018","£ per Number of items",1007.75
"1307","0802","2018","Value £000's",5617145
"1308","0802","2018","Volume (Number of items)",27869525
"1309","0802","2019","£ per Number of items",940.9
"1310","0802","2019","Value £000's",6223825
"1311","0802","2019","Volume (Number of items)",33073490
"1312","0802","2020","£ per Number of items",605.35
"1313","0802","2020","Value £000's",2577940
"1314","0802","2020","Volume (Number of items)",21292490
"1315","0901","2008","£ per Number of items",3058.93
"1316","0901","2008","Value £000's",5935967
"1317","0901","2008","Volume (Number of items)",54834446
"1318","0901","2009","£ per Kilogram",70.52
"1319","0901","2009","£ per Number of items",8875.37735337674
"1320","0901","2009","Value £000's",6004664
"1321","0901","2009","Volume (Kilogram)",7261520
"1322","0901","2009","Volume (Number of items)",54981047
"1323","0901","2010","£ per Kilogram",74.94
"1324","0901","2010","£ per Number of items",8991.87390653621
"1325","0901","2010","Value £000's",6770650
"1326","0901","2010","Volume (Kilogram)",6304846
"1327","0901","2010","Volume (Number of items)",52406563
"1328","0901","2011","£ per Kilogram",85.4
"1329","0901","2011","£ per Number of items",8911.67719719313
"1330","0901","2011","Value £000's",7552987
"1331","0901","2011","Volume (Kilogram)",4962804
"1332","0901","2011","Volume (Number of items)",149831368
"1333","0901","2012","£ per Kilogram",86.96
"1334","0901","2012","£ per Number of items",8412.61579909527
"1335","0901","2012","Value £000's",7916188
"1336","0901","2012","Volume (Kilogram)",4077612
"1337","0901","2012","Volume (Number of items)",159280753
"1338","0901","2013","£ per Kilogram",82.64
"1339","0901","2013","£ per Number of items",8625.84858219821
"1340","0901","2013","Value £000's",8186964
"1341","0901","2013","Volume (Kilogram)",3375802
"1342","0901","2013","Volume (Number of items)",199670581
"1343","0901","2014","£ per Kilogram",103.74
"1344","0901","2014","£ per Number of items",9155.4244658906
"1345","0901","2014","Value £000's",7787759
"1346","0901","2014","Volume (Kilogram)",2939196
