"","UNU KEY","Year","Variable","Value"
"977","0405","2018","Value £000's",101485
"978","0405","2018","Volume (Number of items)",348882
"979","0405","2019","£ per Number of items",684.22
"980","0405","2019","Value £000's",108398
"981","0405","2019","Volume (Number of items)",303904
"982","0405","2020","£ per Number of items",571.48
"983","0405","2020","Value £000's",122503
"984","0405","2020","Volume (Number of items)",379984
"985","0407","2008","Value £000's",616161
"986","0407","2014","£ per Number of items",576.92
"987","0407","2014","Value £000's",316
"988","0407","2014","Volume (Number of items)",548
"989","0407","2015","£ per Number of items",570.18
"990","0407","2015","Value £000's",346
"991","0407","2015","Volume (Number of items)",606
"992","0407","2016","£ per Number of items",570
"993","0407","2016","Value £000's",302
"994","0407","2016","Volume (Number of items)",530
"995","0407","2017","£ per Number of items",555.56
"996","0407","2017","Value £000's",157
"997","0407","2017","Volume (Number of items)",283
"998","0407","2018","£ per Number of items",533.33
"999","0407","2018","Value £000's",50
"1000","0407","2018","Volume (Number of items)",94
"1001","0407","2019","£ per Number of items",541.67
"1002","0407","2019","Value £000's",68
"1003","0407","2019","Volume (Number of items)",125
"1004","0407","2020","Value £000's",0
"1005","0407","2020","Volume (Number of items)",0
"1006","0408","2008","Value £000's",3080805
"1007","0408","2008","Volume (Number of items)",0
"1008","0408","2009","Value £000's",0
"1009","0408","2009","Volume (Number of items)",0
"1010","0408","2010","Value £000's",0
"1011","0408","2010","Volume (Number of items)",0
"1012","0408","2011","Value £000's",0
"1013","0408","2011","Volume (Number of items)",0
"1014","0408","2012","Value £000's",0
"1015","0408","2012","Volume (Number of items)",0
"1016","0408","2013","Value £000's",0
"1017","0408","2013","Volume (Number of items)",0
"1018","0408","2014","£ per Number of items",2884.6
"1019","0408","2014","Value £000's",1580
"1020","0408","2014","Volume (Number of items)",2740
"1021","0408","2015","£ per Number of items",2850.9
"1022","0408","2015","Value £000's",1730
"1023","0408","2015","Volume (Number of items)",3030
"1024","0408","2016","£ per Number of items",2850
"1025","0408","2016","Value £000's",1510
"1026","0408","2016","Volume (Number of items)",2650
"1027","0408","2017","£ per Number of items",2777.8
"1028","0408","2017","Value £000's",785
"1029","0408","2017","Volume (Number of items)",1415
"1030","0408","2018","£ per Number of items",2666.65
"1031","0408","2018","Value £000's",250
"1032","0408","2018","Volume (Number of items)",470
"1033","0408","2019","£ per Number of items",2708.35
"1034","0408","2019","Value £000's",340
"1035","0408","2019","Volume (Number of items)",625
"1036","0408","2020","Value £000's",0
"1037","0408","2020","Volume (Number of items)",0
"1038","0501","2009","£ per Number of items",62.22
"1039","0501","2009","Value £000's",6264
"1040","0501","2009","Volume (Number of items)",100668
"1041","0501","2010","£ per Number of items",61.83
"1042","0501","2010","Value £000's",7742
"1043","0501","2010","Volume (Number of items)",125209
"1044","0501","2011","£ per Number of items",61.45
"1045","0501","2011","Value £000's",10934
"1046","0501","2011","Volume (Number of items)",177922
"1047","0501","2012","Value £000's",11832
"1048","0501","2013","Value £000's",11254
"1049","0501","2014","£ per Number of items",118.71
"1050","0501","2014","Value £000's",11660
"1051","0501","2014","Volume (Number of items)",98220
"1052","0501","2015","£ per Number of items",141.12
"1053","0501","2015","Value £000's",11304
"1054","0501","2015","Volume (Number of items)",80103
"1055","0501","2016","£ per Number of items",137.24
"1056","0501","2016","Value £000's",9932
"1057","0501","2016","Volume (Number of items)",72371
"1058","0501","2017","£ per Number of items",148.47
"1059","0501","2017","Value £000's",10000
"1060","0501","2017","Volume (Number of items)",67355
"1061","0501","2018","£ per Number of items",161.55
"1062","0501","2018","Value £000's",13577
"1063","0501","2018","Volume (Number of items)",84039
"1064","0501","2019","£ per Number of items",175.5
"1065","0501","2019","Value £000's",14195
"1066","0501","2019","Volume (Number of items)",80882
"1067","0501","2020","£ per Number of items",74.55
"1068","0501","2020","Value £000's",11939
"1069","0501","2020","Volume (Number of items)",160150
"1070","0503","2008","£ per Number of items",59.72
"1071","0503","2008","Value £000's",38776
"1072","0503","2008","Volume (Number of items)",1298614
"1073","0503","2009","£ per Number of items",120.34
"1074","0503","2009","Value £000's",41188
"1075","0503","2009","Volume (Number of items)",684522
"1076","0503","2010","£ per Number of items",108.36
"1077","0503","2010","Value £000's",80820
"1078","0503","2010","Volume (Number of items)",1491720
"1079","0503","2011","£ per Number of items",111.02
"1080","0503","2011","Value £000's",77506
"1081","0503","2011","Volume (Number of items)",1396326
"1082","0503","2012","£ per Number of items",134.7
"1083","0503","2012","Value £000's",73748
"1084","0503","2012","Volume (Number of items)",1094994
"1085","0503","2013","£ per Number of items",161.18
"1086","0503","2013","Value £000's",68066
"1087","0503","2013","Volume (Number of items)",844628
"1088","0503","2014","£ per Number of items",139.44
"1089","0503","2014","Value £000's",72506
"1090","0503","2014","Volume (Number of items)",1040020
"1091","0503","2015","£ per Number of items",141.02
"1092","0503","2015","Value £000's",57900
"1093","0503","2015","Volume (Number of items)",821202
"1094","0503","2016","£ per Number of items",144.58
"1095","0503","2016","Value £000's",55330
"1096","0503","2016","Volume (Number of items)",765422
"1097","0503","2017","£ per Number of items",148.24
"1098","0503","2017","Value £000's",75750
"1099","0503","2017","Volume (Number of items)",1021960
"1100","0503","2018","£ per Number of items",144.62
"1101","0503","2018","Value £000's",79558
"1102","0503","2018","Volume (Number of items)",1100228
"1103","0503","2019","£ per Number of items",156.06
"1104","0503","2019","Value £000's",102516
"1105","0503","2019","Volume (Number of items)",1313798
"1106","0503","2020","£ per Number of items",82.56
"1107","0503","2020","Value £000's",87570
"1108","0503","2020","Volume (Number of items)",2121600
"1109","0504","2008","£ per Number of items",21.56
"1110","0504","2008","Value £000's",89759
"1111","0504","2008","Volume (Number of items)",26199453
"1112","0504","2009","Value £000's",8943
"1113","0504","2010","£ per Number of items",50.5
"1114","0504","2010","Value £000's",136199
"1115","0504","2010","Volume (Number of items)",22135873
"1116","0504","2011","£ per Number of items",40.19
"1117","0504","2011","Value £000's",117705
"1118","0504","2011","Volume (Number of items)",21330342
"1119","0504","2012","£ per Number of items",45.39
"1120","0504","2012","Value £000's",95800
"1121","0504","2012","Volume (Number of items)",16071119
"1122","0504","2013","£ per Number of items",50.32
"1123","0504","2013","Value £000's",91872
"1124","0504","2013","Volume (Number of items)",7557742
"1125","0504","2014","Value £000's",108420
"1126","0504","2015","£ per Number of items",67.08
"1127","0504","2015","Value £000's",72618
"1128","0504","2015","Volume (Number of items)",7669039
"1129","0504","2016","£ per Number of items",38.88
"1130","0504","2016","Value £000's",17664
"1131","0504","2016","Volume (Number of items)",1817136
"1132","0504","2017","£ per Number of items",85.6
"1133","0504","2017","Value £000's",5015
"1134","0504","2017","Volume (Number of items)",259627
"1135","0504","2018","Value £000's",0
"1136","0504","2018","Volume (Number of items)",227860
"1137","0504","2019","Value £000's",0
"1138","0504","2019","Volume (Number of items)",0
"1139","0504","2020","£ per Number of items",40.12
"1140","0504","2020","Value £000's",1916
"1141","0504","2020","Volume (Number of items)",190940
"1142","0506","2008","Value £000's",0
"1143","0506","2008","Volume (Number of items)",0
"1144","0506","2009","Value £000's",0
"1145","0506","2009","Volume (Number of items)",0
"1146","0506","2010","Value £000's",0
"1147","0506","2010","Volume (Number of items)",0
"1148","0506","2018","£ per Number of items",63.41
"1149","0506","2018","Value £000's",842
"1150","0506","2018","Volume (Number of items)",13274
"1151","0601","2008","£ per Number of items",94524.48
"1152","0601","2008","Value £000's",41351
"1153","0601","2008","Volume (Number of items)",282909
"1154","0601","2009","£ per Number of items",13034.1
"1155","0601","2009","Value £000's",28853
"1156","0601","2009","Volume (Number of items)",173276
"1157","0601","2010","£ per Number of items",226.91
"1158","0601","2010","Value £000's",28972
"1159","0601","2010","Volume (Number of items)",156129
"1160","0601","2011","£ per Number of items",279285.22
"1161","0601","2011","Value £000's",38481
"1162","0601","2011","Volume (Number of items)",130760
"1163","0601","2012","£ per Number of items",125181.37
"1164","0601","2012","Value £000's",43668
"1165","0601","2012","Volume (Number of items)",88299
"1166","0601","2013","£ per Number of items",421124.33
"1167","0601","2013","Value £000's",48902
"1168","0601","2013","Volume (Number of items)",76017
"1169","0601","2014","£ per Number of items",127790.97
"1170","0601","2014","Value £000's",62308
"1171","0601","2014","Volume (Number of items)",769812
"1172","0601","2015","£ per Number of items",193265.44
"1173","0601","2015","Value £000's",40841
"1174","0601","2015","Volume (Number of items)",20380
"1175","0601","2016","£ per Number of items",27803.14
"1176","0601","2016","Value £000's",49736
"1177","0601","2016","Volume (Number of items)",75973
"1178","0601","2017","£ per Number of items",98777.4
"1179","0601","2017","Value £000's",34940
"1180","0601","2017","Volume (Number of items)",28842
"1181","0601","2018","£ per Number of items",111256.47
"1182","0601","2018","Value £000's",49231
"1183","0601","2018","Volume (Number of items)",21260
"1184","0601","2019","Value £000's",33207
"1185","0601","2019","Volume (Number of items)",20
"1186","0601","2020","£ per Number of items",9511.33
"1187","0601","2020","Value £000's",33605
"1188","0601","2020","Volume (Number of items)",440468
"1189","0602","2008","£ per Number of items",11302.53
"1190","0602","2008","Value £000's",205560
"1191","0602","2008","Volume (Number of items)",217341
"1192","0602","2009","£ per Number of items",8394.36
"1193","0602","2009","Value £000's",163749
"1194","0602","2009","Volume (Number of items)",3300195
"1195","0602","2010","£ per Number of items",8373.9
"1196","0602","2010","Value £000's",177672
"1197","0602","2010","Volume (Number of items)",249636
"1198","0602","2011","£ per Number of items",3942.66
"1199","0602","2011","Value £000's",213864
"1200","0602","2011","Volume (Number of items)",123531
"1201","0602","2012","£ per Number of items",2030.37
"1202","0602","2012","Value £000's",358211
"1203","0602","2012","Volume (Number of items)",139836
"1204","0602","2013","£ per Number of items",1924.17
"1205","0602","2013","Value £000's",92613
"1206","0602","2013","Volume (Number of items)",144396
"1207","0602","2014","£ per Number of items",2194.89
"1208","0602","2014","Value £000's",330307
"1209","0602","2014","Volume (Number of items)",128676
"1210","0602","2015","£ per Number of items",2432.16
"1211","0602","2015","Value £000's",448034
"1212","0602","2015","Volume (Number of items)",130341
"1213","0602","2016","£ per Number of items",48479.07
"1214","0602","2016","Value £000's",535601
"1215","0602","2016","Volume (Number of items)",83481
"1216","0602","2017","£ per Number of items",4470.08
"1217","0602","2017","Value £000's",488544
"1218","0602","2017","Volume (Number of items)",2132098
"1219","0602","2018","£ per Number of items",342.44
"1220","0602","2018","Value £000's",546566
"1221","0602","2018","Volume (Number of items)",2163490
"1222","0602","2019","Value £000's",173733
"1223","0602","2019","Volume (Number of items)",0
"1224","0602","2020","£ per Number of items",7749.33
"1225","0602","2020","Value £000's",161406
"1226","0602","2020","Volume (Number of items)",25779
"1227","0701","2008","£ per Number of items",15.2820707086952
"1228","0701","2008","Value £000's",55291
"1229","0701","2008","Volume (Number of items)",29028588
"1230","0701","2009","£ per Number of items",13.16
"1231","0701","2009","Value £000's",51758
"1232","0701","2009","Volume (Number of items)",41289644
"1233","0701","2010","£ per Number of items",10.04
"1234","0701","2010","Value £000's",67152
"1235","0701","2010","Volume (Number of items)",53187206
"1236","0701","2011","£ per Kilogram",14.32
"1237","0701","2011","£ per Number of items",8.46
"1238","0701","2011","Value £000's",156930
"1239","0701","2011","Volume (Kilogram)",6825868
"1240","0701","2011","Volume (Number of items)",4579208
"1241","0701","2012","£ per Kilogram",718.93
"1242","0701","2012","£ per Number of items",6057.82
"1243","0701","2012","Value £000's",192823
"1244","0701","2012","Volume (Kilogram)",161831
"1245","0701","2012","Volume (Number of items)",4253000
"1246","0701","2013","£ per Number of items",8672
"1247","0701","2013","Value £000's",118457
"1248","0701","2013","Volume (Number of items)",3553794
"1249","0701","2014","£ per Number of items",203.85
"1250","0701","2014","Value £000's",94369
"1251","0701","2014","Volume (Number of items)",3608220
"1252","0701","2015","£ per Number of items",4260.09
"1253","0701","2015","Value £000's",84007
"1254","0701","2015","Volume (Number of items)",5609569
"1255","0701","2016","£ per Number of items",205.71
"1256","0701","2016","Value £000's",808952
"1257","0701","2016","Volume (Number of items)",5555484
"1258","0701","2017","£ per Number of items",11129.71
"1259","0701","2017","Value £000's",116999
"1260","0701","2017","Volume (Number of items)",7001513
"1261","0701","2018","£ per Kilogram",113.69
"1262","0701","2018","£ per Number of items",11957.55
"1263","0701","2018","Value £000's",183523
"1264","0701","2018","Volume (Kilogram)",246111
"1265","0701","2018","Volume (Number of items)",8416283
"1266","0701","2019","£ per Kilogram",112.26
"1267","0701","2019","£ per Number of items",10287.32
"1268","0701","2019","Value £000's",1628608
"1269","0701","2019","Volume (Kilogram)",261406
"1270","0701","2019","Volume (Number of items)",10799972
"1271","0701","2020","£ per Kilogram",112.26
"1272","0701","2020","£ per Number of items",13653.54
"1273","0701","2020","Value £000's",1874733
"1274","0701","2020","Volume (Kilogram)",204829
"1275","0701","2020","Volume (Number of items)",12068716
"1276","0703","2008","Value £000's",0
"1277","0703","2008","Volume (Number of items)",0
"1278","0703","2009","Value £000's",0
"1279","0703","2009","Volume (Number of items)",0
"1280","0703","2010","Value £000's",0
"1281","0703","2010","Volume (Number of items)",0
"1282","0703","2011","Value £000's",1998
"1283","0801","2008","£ per Number of items",95.75
"1284","0801","2008","Value £000's",92078
"1285","0801","2008","Volume (Number of items)",961675
"1286","0801","2009","£ per Number of items",96.25
"1287","0801","2009","Value £000's",76559
"1288","0801","2009","Volume (Number of items)",795409
"1289","0801","2010","£ per Number of items",94.36
"1290","0801","2010","Value £000's",74082
"1291","0801","2010","Volume (Number of items)",785122
"1292","0801","2011","£ per Number of items",84.61
"1293","0801","2011","Value £000's",78823
"1294","0801","2011","Volume (Number of items)",931621
"1295","0801","2012","£ per Number of items",82.76
"1296","0801","2012","Value £000's",78914
"1297","0801","2012","Volume (Number of items)",953490
"1298","0801","2013","£ per Number of items",88.48
"1299","0801","2013","Value £000's",67683
"1300","0801","2013","Volume (Number of items)",764957
"1301","0801","2014","£ per Number of items",88.44
"1302","0801","2014","Value £000's",68760
"1303","0801","2014","Volume (Number of items)",777503
"1304","0801","2015","£ per Number of items",90.36
"1305","0801","2015","Value £000's",65090
"1306","0801","2015","Volume (Number of items)",720335
"1307","0801","2016","£ per Number of items",84.42
"1308","0801","2016","Value £000's",17158
"1309","0801","2016","Volume (Number of items)",203252
"1310","0801","2017","£ per Number of items",88
"1311","0801","2017","Value £000's",16106
"1312","0801","2017","Volume (Number of items)",183014
"1313","0801","2018","£ per Number of items",80.5
"1314","0801","2018","Value £000's",13878
"1315","0801","2018","Volume (Number of items)",172403
"1316","0801","2020","£ per Number of items",86.09
"1317","0801","2020","Value £000's",14226
"1318","0801","2020","Volume (Number of items)",165247
"1319","0802","2008","£ per Number of items",2267.6
"1320","0802","2008","Value £000's",1635055
"1321","0802","2008","Volume (Number of items)",3605270
"1322","0802","2009","Value £000's",1564945
"1323","0802","2009","Volume (Number of items)",0
"1324","0802","2010","Value £000's",1802575
"1325","0802","2010","Volume (Number of items)",0
"1326","0802","2011","Value £000's",1764835
"1327","0802","2011","Volume (Number of items)",0
"1328","0802","2012","Value £000's",1945640
"1329","0802","2012","Volume (Number of items)",0
"1330","0802","2013","£ per Number of items",1038.5
"1331","0802","2013","Value £000's",3030050
"1332","0802","2013","Volume (Number of items)",14588585
"1333","0802","2014","£ per Number of items",1024.85
"1334","0802","2014","Value £000's",3077745
"1335","0802","2014","Volume (Number of items)",15015515
"1336","0802","2015","£ per Number of items",1011.5
"1337","0802","2015","Value £000's",3178345
"1338","0802","2015","Volume (Number of items)",15710860
"1339","0802","2016","£ per Number of items",980.9
"1340","0802","2016","Value £000's",3262574
"1341","0802","2016","Volume (Number of items)",16629955
"1342","0802","2017","£ per Number of items",982.85
"1343","0802","2017","Value £000's",3547180
"1344","0802","2017","Volume (Number of items)",18045325
"1345","0802","2018","£ per Number of items",1007.75
"1346","0802","2018","Value £000's",5617145
"1347","0802","2018","Volume (Number of items)",27869525
"1348","0802","2019","£ per Number of items",940.9
"1349","0802","2019","Value £000's",6223825
"1350","0802","2019","Volume (Number of items)",33073490
"1351","0802","2020","£ per Number of items",605.35
"1352","0802","2020","Value £000's",2577940
"1353","0802","2020","Volume (Number of items)",21292490
"1354","0901","2008","£ per Number of items",3058.93
"1355","0901","2008","Value £000's",5935967
"1356","0901","2008","Volume (Number of items)",54834446
"1357","0901","2009","£ per Kilogram",70.52
"1358","0901","2009","£ per Number of items",8875.37735337674
"1359","0901","2009","Value £000's",6004664
"1360","0901","2009","Volume (Kilogram)",7261520
"1361","0901","2009","Volume (Number of items)",54981047
"1362","0901","2010","£ per Kilogram",74.94
"1363","0901","2010","£ per Number of items",8991.87390653621
"1364","0901","2010","Value £000's",6770650
"1365","0901","2010","Volume (Kilogram)",6304846
"1366","0901","2010","Volume (Number of items)",52406563
"1367","0901","2011","£ per Kilogram",85.4
"1368","0901","2011","£ per Number of items",8911.67719719313
"1369","0901","2011","Value £000's",7552987
"1370","0901","2011","Volume (Kilogram)",4962804
"1371","0901","2011","Volume (Number of items)",149831368
"1372","0901","2012","£ per Kilogram",86.96
"1373","0901","2012","£ per Number of items",8412.61579909527
"1374","0901","2012","Value £000's",7916188
"1375","0901","2012","Volume (Kilogram)",4077612
"1376","0901","2012","Volume (Number of items)",159280753
"1377","0901","2013","£ per Kilogram",82.64
"1378","0901","2013","£ per Number of items",8625.84858219821
"1379","0901","2013","Value £000's",8186964
"1380","0901","2013","Volume (Kilogram)",3375802
"1381","0901","2013","Volume (Number of items)",199670581
"1382","0901","2014","£ per Kilogram",103.74
"1383","0901","2014","£ per Number of items",9155.4244658906
"1384","0901","2014","Value £000's",7787759
"1385","0901","2014","Volume (Kilogram)",2939196
"1386","0901","2014","Volume (Number of items)",189890217
"1387","0901","2015","£ per Kilogram",99.84
"1388","0901","2015","£ per Number of items",9990.77094343434
"1389","0901","2015","Value £000's",7893417
"1390","0901","2015","Volume (Kilogram)",3306418
"1391","0901","2015","Volume (Number of items)",244738367
"1392","0901","2016","£ per Kilogram",101.56
"1393","0901","2016","£ per Number of items",10223.655562269
"1394","0901","2016","Value £000's",7733564
"1395","0901","2016","Volume (Kilogram)",2240772
"1396","0901","2016","Volume (Number of items)",236812907
"1397","0901","2017","£ per Kilogram",120.76
"1398","0901","2017","£ per Number of items",11304.45
"1399","0901","2017","Value £000's",8419269
"1400","0901","2017","Volume (Kilogram)",1936032
"1401","0901","2017","Volume (Number of items)",149150192
"1402","0901","2018","£ per Kilogram",121.18
"1403","0901","2018","£ per Number of items",14941.21
"1404","0901","2018","Value £000's",8166947
"1405","0901","2018","Volume (Kilogram)",2043656
"1406","0901","2018","Volume (Number of items)",150751957
"1407","0901","2019","£ per Kilogram",119.96
"1408","0901","2019","£ per Number of items",12094.14
"1409","0901","2019","Value £000's",8701254
"1410","0901","2019","Volume (Kilogram)",2175912
"1411","0901","2019","Volume (Number of items)",177544445
"1412","0901","2020","£ per Kilogram",120.62
"1413","0901","2020","£ per Number of items",15368.21
"1414","0901","2020","Value £000's",7366061
"1415","0901","2020","Volume (Kilogram)",2520544
"1416","0901","2020","Volume (Number of items)",150440021
"1417","0902","2008","Value £000's",0
"1418","0902","2008","Volume (Number of items)",0
"1419","0902","2009","Value £000's",0
"1420","0902","2009","Volume (Number of items)",0
"1421","0902","2016","£ per Number of items",10559.78
"1422","0902","2016","Value £000's",756646
"1423","0902","2016","Volume (Number of items)",630306
"1424","0902","2017","£ per Number of items",27849.85
"1425","0902","2017","Value £000's",805257
"1426","0902","2017","Volume (Number of items)",847057
"1427","0902","2018","£ per Number of items",24877.1
"1428","0902","2018","Value £000's",954941
"1429","0902","2018","Volume (Number of items)",1017890
"1430","0902","2019","£ per Number of items",3901.15
"1431","0902","2019","Value £000's",1029225
"1432","0902","2019","Volume (Number of items)",1319135
"1433","0902","2020","£ per Number of items",22463.52
"1434","0902","2020","Value £000's",926589
"1435","0902","2020","Volume (Number of items)",1070784
"1436","1001","2008","£ per Number of items",1779.39
"1437","1001","2008","Value £000's",18864
"1438","1001","2008","Volume (Number of items)",31803
"1439","1001","2009","£ per Number of items",8661.93
"1440","1001","2009","Value £000's",12720
"1441","1001","2009","Volume (Number of items)",4404
"1442","1001","2010","£ per Number of items",11235.87
"1443","1001","2010","Value £000's",11871
"1444","1001","2010","Volume (Number of items)",3171
"1445","1001","2011","£ per Number of items",3717.06
"1446","1001","2011","Value £000's",13017
"1447","1001","2011","Volume (Number of items)",10506
"1448","1001","2012","£ per Number of items",2492.31
"1449","1001","2012","Value £000's",12507
"1450","1001","2012","Volume (Number of items)",15057
"1451","1001","2013","£ per Number of items",4142.19
"1452","1001","2013","Value £000's",19830
"1453","1001","2013","Volume (Number of items)",14361
"1454","1001","2014","£ per Number of items",6766.8
"1455","1001","2014","Value £000's",24402
"1456","1001","2014","Volume (Number of items)",10818
"1457","1001","2015","£ per Number of items",9487.65
"1458","1001","2015","Value £000's",53883
"1459","1001","2015","Volume (Number of items)",17037
"1460","1001","2016","£ per Number of items",8887.98
"1461","1001","2016","Value £000's",44301
"1462","1001","2016","Volume (Number of items)",14955
"1463","1001","2017","£ per Number of items",8548.38
"1464","1001","2017","Value £000's",42594
"1465","1001","2017","Volume (Number of items)",14949
"1466","1001","2018","£ per Number of items",8306.16
"1467","1001","2018","Value £000's",35022
"1468","1001","2018","Volume (Number of items)",12648
"1469","1001","2019","£ per Number of items",11884.02
"1470","1001","2019","Value £000's",51378
"1471","1001","2019","Volume (Number of items)",12969
"1472","1001","2020","£ per Number of items",9274.29
"1473","1001","2020","Value £000's",46137
"1474","1001","2020","Volume (Number of items)",14925
"1475","1002","2008","£ per Number of items",1926.42
"1476","1002","2008","Value £000's",49582
"1477","1002","2008","Volume (Number of items)",51476
"1478","1002","2009","£ per Number of items",1677.46
"1479","1002","2009","Value £000's",47452
"1480","1002","2009","Volume (Number of items)",56576
"1481","1002","2010","£ per Number of items",1814.58
"1482","1002","2010","Value £000's",71794
"1483","1002","2010","Volume (Number of items)",79130
"1484","1002","2011","£ per Number of items",1196.7
"1485","1002","2011","Value £000's",65092
"1486","1002","2011","Volume (Number of items)",108786
"1487","1002","2012","£ per Number of items",1027.52
"1488","1002","2012","Value £000's",83952
"1489","1002","2012","Volume (Number of items)",163408
"1490","1002","2013","£ per Number of items",1054.76
"1491","1002","2013","Value £000's",76914
"1492","1002","2013","Volume (Number of items)",145844
"1493","1002","2014","£ per Number of items",941.2
"1494","1002","2014","Value £000's",82918
"1495","1002","2014","Volume (Number of items)",176196
"1496","1002","2015","£ per Number of items",2554.04
"1497","1002","2015","Value £000's",73084
"1498","1002","2015","Volume (Number of items)",57230
"1499","1002","2016","£ per Number of items",4243.34
"1500","1002","2016","Value £000's",81952
"1501","1002","2016","Volume (Number of items)",38626
"1502","1002","2017","£ per Number of items",4236.98
"1503","1002","2017","Value £000's",73578
"1504","1002","2017","Volume (Number of items)",34732
"1505","1002","2018","£ per Number of items",4071.78
"1506","1002","2018","Value £000's",71104
"1507","1002","2018","Volume (Number of items)",34926
"1508","1002","2019","£ per Number of items",2805.24
"1509","1002","2019","Value £000's",54058
"1510","1002","2019","Volume (Number of items)",38540
"1511","1002","2020","£ per Number of items",3022.02
"1512","1002","2020","Value £000's",29538
"1513","1002","2020","Volume (Number of items)",19548
