"","UNU KEY","Year","Variable","Value"
"2386","0703","2019","sum(NetMass)",7635360
"2387","0703","2019","sum(SuppUnit)",674858
"2388","0703","2019","sum(Value)",164076622
"2389","0703","2020","sum(NetMass)",7893001
"2390","0703","2020","sum(SuppUnit)",808664
"2391","0703","2020","sum(Value)",169745953
"2392","0703","2021","sum(NetMass)",7378662
"2393","0703","2021","sum(SuppUnit)",672831
"2394","0703","2021","sum(Value)",170910499
"2395","0801","2000","sum(NetMass)",52234
"2396","0801","2000","sum(SuppUnit)",924680
"2397","0801","2000","sum(Value)",48226983
"2398","0801","2001","sum(NetMass)",128965
"2399","0801","2001","sum(SuppUnit)",2724029
"2400","0801","2001","sum(Value)",66885670
"2401","0801","2002","sum(NetMass)",193023
"2402","0801","2002","sum(SuppUnit)",1445250
"2403","0801","2002","sum(Value)",68757513
"2404","0801","2003","sum(NetMass)",102295
"2405","0801","2003","sum(SuppUnit)",1210607
"2406","0801","2003","sum(Value)",79333770
"2407","0801","2004","sum(NetMass)",72898
"2408","0801","2004","sum(SuppUnit)",749026
"2409","0801","2004","sum(Value)",74689667
"2410","0801","2005","sum(NetMass)",87893
"2411","0801","2005","sum(SuppUnit)",1051039
"2412","0801","2005","sum(Value)",97775426
"2413","0801","2006","sum(NetMass)",101629
"2414","0801","2006","sum(SuppUnit)",1545471
"2415","0801","2006","sum(Value)",133761918
"2416","0801","2007","sum(NetMass)",109117
"2417","0801","2007","sum(SuppUnit)",2177667
"2418","0801","2007","sum(Value)",205447997
"2419","0801","2008","sum(NetMass)",536873
"2420","0801","2008","sum(SuppUnit)",2257376
"2421","0801","2008","sum(Value)",235269021
"2422","0801","2009","sum(NetMass)",97128
"2423","0801","2009","sum(SuppUnit)",1521488
"2424","0801","2009","sum(Value)",221132190
"2425","0801","2010","sum(NetMass)",142515
"2426","0801","2010","sum(SuppUnit)",1976157
"2427","0801","2010","sum(Value)",264386655
"2428","0801","2011","sum(NetMass)",650606
"2429","0801","2011","sum(SuppUnit)",2848551
"2430","0801","2011","sum(Value)",339287469
"2431","0801","2012","sum(NetMass)",429255
"2432","0801","2012","sum(SuppUnit)",3124996
"2433","0801","2012","sum(Value)",345520935
"2434","0801","2013","sum(NetMass)",155885
"2435","0801","2013","sum(SuppUnit)",3319162
"2436","0801","2013","sum(Value)",391741671
"2437","0801","2014","sum(NetMass)",170584
"2438","0801","2014","sum(SuppUnit)",5072462
"2439","0801","2014","sum(Value)",421859301
"2440","0801","2015","sum(NetMass)",179691
"2441","0801","2015","sum(SuppUnit)",4762050
"2442","0801","2015","sum(Value)",411189060
"2443","0801","2016","sum(NetMass)",171472
"2444","0801","2016","sum(SuppUnit)",3829067
"2445","0801","2016","sum(Value)",434022293
"2446","0801","2017","sum(NetMass)",3722904
"2447","0801","2017","sum(SuppUnit)",3428389
"2448","0801","2017","sum(Value)",416193085
"2449","0801","2018","sum(NetMass)",183414
"2450","0801","2018","sum(SuppUnit)",4624130
"2451","0801","2018","sum(Value)",427972926
"2452","0801","2019","sum(NetMass)",208259
"2453","0801","2019","sum(SuppUnit)",5744986
"2454","0801","2019","sum(Value)",345661896
"2455","0801","2020","sum(NetMass)",142675
"2456","0801","2020","sum(SuppUnit)",6870209
"2457","0801","2020","sum(Value)",226908269
"2458","0801","2021","sum(NetMass)",190612
"2459","0801","2021","sum(SuppUnit)",4431237
"2460","0801","2021","sum(Value)",287146375
"2461","0802","2000","sum(NetMass)",4016538
"2462","0802","2000","sum(SuppUnit)",0
"2463","0802","2000","sum(Value)",258221103
"2464","0802","2001","sum(NetMass)",6084928
"2465","0802","2001","sum(SuppUnit)",0
"2466","0802","2001","sum(Value)",327552746
"2467","0802","2002","sum(NetMass)",5513285
"2468","0802","2002","sum(SuppUnit)",0
"2469","0802","2002","sum(Value)",311111454
"2470","0802","2003","sum(NetMass)",5477025
"2471","0802","2003","sum(SuppUnit)",0
"2472","0802","2003","sum(Value)",355996109
"2473","0802","2004","sum(NetMass)",6211653
"2474","0802","2004","sum(SuppUnit)",0
"2475","0802","2004","sum(Value)",383266507
"2476","0802","2005","sum(NetMass)",8067601
"2477","0802","2005","sum(SuppUnit)",0
"2478","0802","2005","sum(Value)",433147646
"2479","0802","2006","sum(NetMass)",9654379
"2480","0802","2006","sum(SuppUnit)",0
"2481","0802","2006","sum(Value)",423127803
"2482","0802","2007","sum(NetMass)",7976218
"2483","0802","2007","sum(SuppUnit)",0
"2484","0802","2007","sum(Value)",439811763
"2485","0802","2008","sum(NetMass)",10612406
"2486","0802","2008","sum(SuppUnit)",0
"2487","0802","2008","sum(Value)",512800879
"2488","0802","2009","sum(NetMass)",10714568
"2489","0802","2009","sum(SuppUnit)",0
"2490","0802","2009","sum(Value)",674448145
"2491","0802","2010","sum(NetMass)",12860735
"2492","0802","2010","sum(SuppUnit)",0
"2493","0802","2010","sum(Value)",722529072
"2494","0802","2011","sum(NetMass)",14959821
"2495","0802","2011","sum(SuppUnit)",0
"2496","0802","2011","sum(Value)",790860615
"2497","0802","2012","sum(NetMass)",13013763
"2498","0802","2012","sum(SuppUnit)",0
"2499","0802","2012","sum(Value)",756534791
"2500","0802","2013","sum(NetMass)",18806060
"2501","0802","2013","sum(SuppUnit)",0
"2502","0802","2013","sum(Value)",780647346
"2503","0802","2014","sum(NetMass)",11538430
"2504","0802","2014","sum(SuppUnit)",0
"2505","0802","2014","sum(Value)",743706166
"2506","0802","2015","sum(NetMass)",11132048
"2507","0802","2015","sum(SuppUnit)",0
"2508","0802","2015","sum(Value)",725776518
"2509","0802","2016","sum(NetMass)",11614881
"2510","0802","2016","sum(SuppUnit)",0
"2511","0802","2016","sum(Value)",787157573
"2512","0802","2017","sum(NetMass)",11284540
"2513","0802","2017","sum(SuppUnit)",0
"2514","0802","2017","sum(Value)",772874692
"2515","0802","2018","sum(NetMass)",12156815
"2516","0802","2018","sum(SuppUnit)",0
"2517","0802","2018","sum(Value)",817018326
"2518","0802","2019","sum(NetMass)",11454857
"2519","0802","2019","sum(SuppUnit)",0
"2520","0802","2019","sum(Value)",1001367529
"2521","0802","2020","sum(NetMass)",15560495
"2522","0802","2020","sum(SuppUnit)",0
"2523","0802","2020","sum(Value)",1371474997
"2524","0802","2021","sum(NetMass)",16568588
"2525","0802","2021","sum(SuppUnit)",0
"2526","0802","2021","sum(Value)",1167997182
"2527","0901","2000","sum(NetMass)",17998512
"2528","0901","2000","sum(SuppUnit)",146595029
"2529","0901","2000","sum(Value)",287139852
"2530","0901","2001","sum(NetMass)",7455788
"2531","0901","2001","sum(SuppUnit)",43953339
"2532","0901","2001","sum(Value)",313213086
"2533","0901","2002","sum(NetMass)",9143730
"2534","0901","2002","sum(SuppUnit)",26073328
"2535","0901","2002","sum(Value)",355036393
"2536","0901","2003","sum(NetMass)",33390372
"2537","0901","2003","sum(SuppUnit)",115243919
"2538","0901","2003","sum(Value)",379726616
"2539","0901","2004","sum(NetMass)",76436887
"2540","0901","2004","sum(SuppUnit)",48898190
"2541","0901","2004","sum(Value)",426774861
"2542","0901","2005","sum(NetMass)",88157953
"2543","0901","2005","sum(SuppUnit)",57234010
"2544","0901","2005","sum(Value)",477583776
"2545","0901","2006","sum(NetMass)",166637747
"2546","0901","2006","sum(SuppUnit)",215202854
"2547","0901","2006","sum(Value)",1087412179
"2548","0901","2007","sum(NetMass)",307563629
"2549","0901","2007","sum(SuppUnit)",151385478
"2550","0901","2007","sum(Value)",1563522184
"2551","0901","2008","sum(NetMass)",225277049
"2552","0901","2008","sum(SuppUnit)",121154090
"2553","0901","2008","sum(Value)",1815470765
"2554","0901","2009","sum(NetMass)",214662541
"2555","0901","2009","sum(SuppUnit)",120318711
"2556","0901","2009","sum(Value)",2080178663
"2557","0901","2010","sum(NetMass)",201835706
"2558","0901","2010","sum(SuppUnit)",170646321
"2559","0901","2010","sum(Value)",2501273650
"2560","0901","2011","sum(NetMass)",119723031
"2561","0901","2011","sum(SuppUnit)",164715497
"2562","0901","2011","sum(Value)",3076757805
"2563","0901","2012","sum(NetMass)",80239104
"2564","0901","2012","sum(SuppUnit)",158302213
"2565","0901","2012","sum(Value)",3058115003
"2566","0901","2013","sum(NetMass)",75075950
"2567","0901","2013","sum(SuppUnit)",183907100
"2568","0901","2013","sum(Value)",3250324068
"2569","0901","2014","sum(NetMass)",68837089
"2570","0901","2014","sum(SuppUnit)",134957482
"2571","0901","2014","sum(Value)",3217956390
"2572","0901","2015","sum(NetMass)",126524057
"2573","0901","2015","sum(SuppUnit)",213082965
"2574","0901","2015","sum(Value)",3394811577
"2575","0901","2016","sum(NetMass)",121859564
"2576","0901","2016","sum(SuppUnit)",163800606
"2577","0901","2016","sum(Value)",3604473681
"2578","0901","2017","sum(NetMass)",132588160
"2579","0901","2017","sum(SuppUnit)",177520230
"2580","0901","2017","sum(Value)",5650678579
"2581","0901","2018","sum(NetMass)",140882716
"2582","0901","2018","sum(SuppUnit)",165715769
"2583","0901","2018","sum(Value)",5844308062
"2584","0901","2019","sum(NetMass)",116976971
"2585","0901","2019","sum(SuppUnit)",152501700
"2586","0901","2019","sum(Value)",6249128611
"2587","0901","2020","sum(NetMass)",124815716
"2588","0901","2020","sum(SuppUnit)",560178119
"2589","0901","2020","sum(Value)",7958471821
"2590","0901","2021","sum(NetMass)",97445050
"2591","0901","2021","sum(SuppUnit)",425787510
"2592","0901","2021","sum(Value)",8421992436
"2593","0902","2000","sum(NetMass)",507323
"2594","0902","2000","sum(SuppUnit)",0
"2595","0902","2000","sum(Value)",11373461
"2596","0902","2001","sum(NetMass)",657062
"2597","0902","2001","sum(SuppUnit)",0
"2598","0902","2001","sum(Value)",11058703
"2599","0902","2002","sum(NetMass)",901535
"2600","0902","2002","sum(SuppUnit)",0
"2601","0902","2002","sum(Value)",7737413
"2602","0902","2003","sum(NetMass)",1100335
"2603","0902","2003","sum(SuppUnit)",0
"2604","0902","2003","sum(Value)",11617655
"2605","0902","2004","sum(NetMass)",1320772
"2606","0902","2004","sum(SuppUnit)",0
"2607","0902","2004","sum(Value)",12934811
"2608","0902","2005","sum(NetMass)",1134104
"2609","0902","2005","sum(SuppUnit)",0
"2610","0902","2005","sum(Value)",11069633
"2611","0902","2006","sum(NetMass)",1409002
"2612","0902","2006","sum(SuppUnit)",0
"2613","0902","2006","sum(Value)",9881328
"2614","0902","2007","sum(NetMass)",1170578
"2615","0902","2007","sum(SuppUnit)",0
"2616","0902","2007","sum(Value)",9646934
"2617","0902","2008","sum(NetMass)",1143651
"2618","0902","2008","sum(SuppUnit)",0
"2619","0902","2008","sum(Value)",8062606
"2620","0902","2009","sum(NetMass)",811731
"2621","0902","2009","sum(SuppUnit)",0
"2622","0902","2009","sum(Value)",6347088
"2623","0902","2010","sum(NetMass)",658128
"2624","0902","2010","sum(SuppUnit)",0
"2625","0902","2010","sum(Value)",7663278
"2626","0902","2011","sum(NetMass)",710982
"2627","0902","2011","sum(SuppUnit)",0
"2628","0902","2011","sum(Value)",9558780
"2629","0902","2012","sum(NetMass)",894036
"2630","0902","2012","sum(SuppUnit)",0
"2631","0902","2012","sum(Value)",13599760
"2632","0902","2013","sum(NetMass)",909166
"2633","0902","2013","sum(SuppUnit)",0
"2634","0902","2013","sum(Value)",13516720
"2635","0902","2014","sum(NetMass)",979488
"2636","0902","2014","sum(SuppUnit)",0
"2637","0902","2014","sum(Value)",16119374
"2638","0902","2015","sum(NetMass)",1044282
"2639","0902","2015","sum(SuppUnit)",0
"2640","0902","2015","sum(Value)",15396961
"2641","0902","2016","sum(NetMass)",1187616
"2642","0902","2016","sum(SuppUnit)",0
"2643","0902","2016","sum(Value)",18722501
"2644","0902","2017","sum(NetMass)",3225415
"2645","0902","2017","sum(SuppUnit)",0
"2646","0902","2017","sum(Value)",354821778
"2647","0902","2018","sum(NetMass)",3669762
"2648","0902","2018","sum(SuppUnit)",0
"2649","0902","2018","sum(Value)",384934038
"2650","0902","2019","sum(NetMass)",3553464
"2651","0902","2019","sum(SuppUnit)",0
"2652","0902","2019","sum(Value)",421410768
"2653","0902","2020","sum(NetMass)",3454413
"2654","0902","2020","sum(SuppUnit)",0
"2655","0902","2020","sum(Value)",462234076
"2656","0902","2021","sum(NetMass)",5519588
"2657","0902","2021","sum(SuppUnit)",0
"2658","0902","2021","sum(Value)",588756153
"2659","1001","2000","sum(NetMass)",918394
"2660","1001","2000","sum(SuppUnit)",36858
"2661","1001","2000","sum(Value)",7305747
"2662","1001","2001","sum(NetMass)",414577
"2663","1001","2001","sum(SuppUnit)",40919
"2664","1001","2001","sum(Value)",4064082
"2665","1001","2002","sum(NetMass)",308091
"2666","1001","2002","sum(SuppUnit)",145339
"2667","1001","2002","sum(Value)",3833036
"2668","1001","2003","sum(NetMass)",324600
"2669","1001","2003","sum(SuppUnit)",31464
"2670","1001","2003","sum(Value)",2529626
"2671","1001","2004","sum(NetMass)",721498
"2672","1001","2004","sum(SuppUnit)",38816
"2673","1001","2004","sum(Value)",4147943
"2674","1001","2005","sum(NetMass)",942300
"2675","1001","2005","sum(SuppUnit)",138733
"2676","1001","2005","sum(Value)",4913280
"2677","1001","2006","sum(NetMass)",871775
"2678","1001","2006","sum(SuppUnit)",22896
"2679","1001","2006","sum(Value)",4971275
"2680","1001","2007","sum(NetMass)",637137
"2681","1001","2007","sum(SuppUnit)",108707
"2682","1001","2007","sum(Value)",4435146
"2683","1001","2008","sum(NetMass)",275644
"2684","1001","2008","sum(SuppUnit)",56724
"2685","1001","2008","sum(Value)",2635338
"2686","1001","2009","sum(NetMass)",172349
"2687","1001","2009","sum(SuppUnit)",143569
"2688","1001","2009","sum(Value)",2173137
"2689","1001","2010","sum(NetMass)",174657
"2690","1001","2010","sum(SuppUnit)",49813
"2691","1001","2010","sum(Value)",2725039
"2692","1001","2011","sum(NetMass)",199711
"2693","1001","2011","sum(SuppUnit)",11049
"2694","1001","2011","sum(Value)",1360070
"2695","1001","2012","sum(NetMass)",130176
"2696","1001","2012","sum(SuppUnit)",64748
"2697","1001","2012","sum(Value)",1667743
"2698","1001","2013","sum(NetMass)",444636
"2699","1001","2013","sum(SuppUnit)",50456
"2700","1001","2013","sum(Value)",4095543
"2701","1001","2014","sum(NetMass)",143660
"2702","1001","2014","sum(SuppUnit)",48102
"2703","1001","2014","sum(Value)",1589175
"2704","1001","2015","sum(NetMass)",66392
"2705","1001","2015","sum(SuppUnit)",68070
"2706","1001","2015","sum(Value)",884307
"2707","1001","2016","sum(NetMass)",140353
"2708","1001","2016","sum(SuppUnit)",174525
"2709","1001","2016","sum(Value)",2869197
"2710","1001","2017","sum(NetMass)",1124840
"2711","1001","2017","sum(SuppUnit)",168488
"2712","1001","2017","sum(Value)",18616506
"2713","1001","2018","sum(NetMass)",1575931
"2714","1001","2018","sum(SuppUnit)",316476
"2715","1001","2018","sum(Value)",24336346
"2716","1001","2019","sum(NetMass)",3215668
"2717","1001","2019","sum(SuppUnit)",2078142
"2718","1001","2019","sum(Value)",36082670
"2719","1001","2020","sum(NetMass)",1332122
"2720","1001","2020","sum(SuppUnit)",198060
"2721","1001","2020","sum(Value)",18260741
"2722","1001","2021","sum(NetMass)",897031
"2723","1001","2021","sum(SuppUnit)",330692
"2724","1001","2021","sum(Value)",17022018
"2725","1002","2000","sum(NetMass)",7756332
"2726","1002","2000","sum(SuppUnit)",84853848
"2727","1002","2000","sum(Value)",50572528
"2728","1002","2001","sum(NetMass)",9782162
"2729","1002","2001","sum(SuppUnit)",80843
"2730","1002","2001","sum(Value)",55162068
"2731","1002","2002","sum(NetMass)",7848268
"2732","1002","2002","sum(SuppUnit)",165872
"2733","1002","2002","sum(Value)",50938495
"2734","1002","2003","sum(NetMass)",7404354
"2735","1002","2003","sum(SuppUnit)",192978
"2736","1002","2003","sum(Value)",45620191
"2737","1002","2004","sum(NetMass)",5410786
"2738","1002","2004","sum(SuppUnit)",92565
"2739","1002","2004","sum(Value)",37736343
"2740","1002","2005","sum(NetMass)",4727610
"2741","1002","2005","sum(SuppUnit)",74460
"2742","1002","2005","sum(Value)",36084007
"2743","1002","2006","sum(NetMass)",4742192
"2744","1002","2006","sum(SuppUnit)",140224
"2745","1002","2006","sum(Value)",39334887
"2746","1002","2007","sum(NetMass)",3793692
"2747","1002","2007","sum(SuppUnit)",191127
"2748","1002","2007","sum(Value)",28962627
"2749","1002","2008","sum(NetMass)",3668334
"2750","1002","2008","sum(SuppUnit)",67391
"2751","1002","2008","sum(Value)",28502892
"2752","1002","2009","sum(NetMass)",2794934
"2753","1002","2009","sum(SuppUnit)",108864
"2754","1002","2009","sum(Value)",26765970
"2755","1002","2010","sum(NetMass)",4450593
"2756","1002","2010","sum(SuppUnit)",98670
"2757","1002","2010","sum(Value)",41394902
"2758","1002","2011","sum(NetMass)",4457352
"2759","1002","2011","sum(SuppUnit)",104260
"2760","1002","2011","sum(Value)",32507248
"2761","1002","2012","sum(NetMass)",3371200
"2762","1002","2012","sum(SuppUnit)",91882
"2763","1002","2012","sum(Value)",27451079
"2764","1002","2013","sum(NetMass)",3892576
"2765","1002","2013","sum(SuppUnit)",112449
"2766","1002","2013","sum(Value)",23954105
"2767","1002","2014","sum(NetMass)",5011996
"2768","1002","2014","sum(SuppUnit)",229721
"2769","1002","2014","sum(Value)",29157641
"2770","1002","2015","sum(NetMass)",3245037
"2771","1002","2015","sum(SuppUnit)",163166
"2772","1002","2015","sum(Value)",25853442
"2773","1002","2016","sum(NetMass)",3494429
"2774","1002","2016","sum(SuppUnit)",48282
"2775","1002","2016","sum(Value)",30673818
"2776","1002","2017","sum(NetMass)",4666800
"2777","1002","2017","sum(SuppUnit)",96969
"2778","1002","2017","sum(Value)",40729862
"2779","1002","2018","sum(NetMass)",3442624
"2780","1002","2018","sum(SuppUnit)",138576
"2781","1002","2018","sum(Value)",36964494
"2782","1002","2019","sum(NetMass)",4420637
"2783","1002","2019","sum(SuppUnit)",179701
"2784","1002","2019","sum(Value)",39112994
"2785","1002","2020","sum(NetMass)",2316930
"2786","1002","2020","sum(SuppUnit)",147733
"2787","1002","2020","sum(Value)",29102249
"2788","1002","2021","sum(NetMass)",3486209
"2789","1002","2021","sum(SuppUnit)",107703
"2790","1002","2021","sum(Value)",38655286
"2791",NA,"2000","sum(NetMass)",2264075
"2792",NA,"2000","sum(SuppUnit)",0
"2793",NA,"2000","sum(Value)",4169867
"2794",NA,"2001","sum(NetMass)",4670589
"2795",NA,"2001","sum(SuppUnit)",0
"2796",NA,"2001","sum(Value)",5261456
"2797",NA,"2002","sum(NetMass)",2564585
"2798",NA,"2002","sum(SuppUnit)",0
"2799",NA,"2002","sum(Value)",4939563
"2800",NA,"2003","sum(NetMass)",3034608
"2801",NA,"2003","sum(SuppUnit)",0
"2802",NA,"2003","sum(Value)",5533800
"2803",NA,"2004","sum(NetMass)",2946903
"2804",NA,"2004","sum(SuppUnit)",0
"2805",NA,"2004","sum(Value)",5132944
"2806",NA,"2005","sum(NetMass)",3188864
"2807",NA,"2005","sum(SuppUnit)",0
"2808",NA,"2005","sum(Value)",5642608
"2809",NA,"2006","sum(NetMass)",3016349
"2810",NA,"2006","sum(SuppUnit)",0
"2811",NA,"2006","sum(Value)",6102632
"2812",NA,"2007","sum(NetMass)",4666836
"2813",NA,"2007","sum(SuppUnit)",0
"2814",NA,"2007","sum(Value)",7564956
"2815",NA,"2008","sum(NetMass)",4805765
"2816",NA,"2008","sum(SuppUnit)",0
"2817",NA,"2008","sum(Value)",8993515
"2818",NA,"2009","sum(NetMass)",5562304
"2819",NA,"2009","sum(SuppUnit)",0
"2820",NA,"2009","sum(Value)",10537700
"2821",NA,"2010","sum(NetMass)",5507496
"2822",NA,"2010","sum(SuppUnit)",0
"2823",NA,"2010","sum(Value)",11785653
"2824",NA,"2011","sum(NetMass)",5388862
"2825",NA,"2011","sum(SuppUnit)",0
"2826",NA,"2011","sum(Value)",12195107
"2827",NA,"2012","sum(NetMass)",4629096
"2828",NA,"2012","sum(SuppUnit)",0
"2829",NA,"2012","sum(Value)",12671687
"2830",NA,"2013","sum(NetMass)",4400536
"2831",NA,"2013","sum(SuppUnit)",0
"2832",NA,"2013","sum(Value)",13036018
"2833",NA,"2014","sum(NetMass)",4955543
"2834",NA,"2014","sum(SuppUnit)",0
"2835",NA,"2014","sum(Value)",12797540
"2836",NA,"2015","sum(NetMass)",11103063
"2837",NA,"2015","sum(SuppUnit)",0
"2838",NA,"2015","sum(Value)",18481511
"2839",NA,"2016","sum(NetMass)",9877574
"2840",NA,"2016","sum(SuppUnit)",0
"2841",NA,"2016","sum(Value)",17578000
"2842",NA,"2017","sum(NetMass)",10044693
"2843",NA,"2017","sum(SuppUnit)",0
"2844",NA,"2017","sum(Value)",17588887
"2845",NA,"2018","sum(NetMass)",9510492
"2846",NA,"2018","sum(SuppUnit)",0
"2847",NA,"2018","sum(Value)",18331336
"2848",NA,"2019","sum(NetMass)",8326521
"2849",NA,"2019","sum(SuppUnit)",0
"2850",NA,"2019","sum(Value)",17966496
"2851",NA,"2020","sum(NetMass)",7236656
"2852",NA,"2020","sum(SuppUnit)",0
"2853",NA,"2020","sum(Value)",17121675
"2854",NA,"2021","sum(NetMass)",6688652
"2855",NA,"2021","sum(SuppUnit)",0
"2856",NA,"2021","sum(Value)",19299514
