"","unu_key","year","variable","indicator","value"
"1","0101","2000","Mass","eu_exports",7094
"2","0101","2000","Mass","eu_imports",194777
"3","0101","2000","Mass","non_eu_exports",227133
"4","0101","2000","Mass","non_eu_imports",626
"5","0101","2000","Mass","domestic_production",0
"6","0101","2000","Mass","total_imports",195403
"7","0101","2000","Mass","total_exports",234227
"8","0101","2000","Mass","apparent_consumption",-38824
"9","0101","2000","Units","eu_exports",0
"10","0101","2000","Units","eu_imports",0
"11","0101","2000","Units","non_eu_exports",0
"12","0101","2000","Units","non_eu_imports",0
"13","0101","2000","Units","domestic_production",0
"14","0101","2000","Units","total_imports",0
"15","0101","2000","Units","total_exports",0
"16","0101","2000","Units","apparent_consumption",0
"17","0101","2000","Value","eu_exports",59731
"18","0101","2000","Value","eu_imports",1491141
"19","0101","2000","Value","non_eu_exports",1387588
"20","0101","2000","Value","non_eu_imports",11937
"21","0101","2000","Value","domestic_production",0
"22","0101","2000","Value","total_imports",1503078
"23","0101","2000","Value","total_exports",1447319
"24","0101","2000","Value","apparent_consumption",55759
"25","0101","2001","Mass","eu_exports",4
"26","0101","2001","Mass","eu_imports",140504
"27","0101","2001","Mass","non_eu_exports",311287
"28","0101","2001","Mass","non_eu_imports",42543
"29","0101","2001","Mass","domestic_production",0
"30","0101","2001","Mass","total_imports",183047
"31","0101","2001","Mass","total_exports",311291
"32","0101","2001","Mass","apparent_consumption",-128244
"33","0101","2001","Units","eu_exports",0
"34","0101","2001","Units","eu_imports",0
"35","0101","2001","Units","non_eu_exports",0
"36","0101","2001","Units","non_eu_imports",0
"37","0101","2001","Units","domestic_production",0
"38","0101","2001","Units","total_imports",0
"39","0101","2001","Units","total_exports",0
"40","0101","2001","Units","apparent_consumption",0
"41","0101","2001","Value","eu_exports",8240
"42","0101","2001","Value","eu_imports",1237211
"43","0101","2001","Value","non_eu_exports",1956975
"44","0101","2001","Value","non_eu_imports",780361
"45","0101","2001","Value","domestic_production",0
"46","0101","2001","Value","total_imports",2017572
"47","0101","2001","Value","total_exports",1965215
"48","0101","2001","Value","apparent_consumption",52357
"49","0101","2002","Mass","eu_exports",6947
"50","0101","2002","Mass","eu_imports",160963
"51","0101","2002","Mass","non_eu_exports",238693
"52","0101","2002","Mass","non_eu_imports",26739
"53","0101","2002","Mass","domestic_production",0
"54","0101","2002","Mass","total_imports",187702
"55","0101","2002","Mass","total_exports",245640
"56","0101","2002","Mass","apparent_consumption",-57938
"57","0101","2002","Units","eu_exports",0
"58","0101","2002","Units","eu_imports",0
"59","0101","2002","Units","non_eu_exports",0
"60","0101","2002","Units","non_eu_imports",0
"61","0101","2002","Units","domestic_production",0
"62","0101","2002","Units","total_imports",0
"63","0101","2002","Units","total_exports",0
"64","0101","2002","Units","apparent_consumption",0
"65","0101","2002","Value","eu_exports",20256
"66","0101","2002","Value","eu_imports",1285524
"67","0101","2002","Value","non_eu_exports",634878
"68","0101","2002","Value","non_eu_imports",508767
"69","0101","2002","Value","domestic_production",0
"70","0101","2002","Value","total_imports",1794291
"71","0101","2002","Value","total_exports",655134
"72","0101","2002","Value","apparent_consumption",1139157
"73","0101","2003","Mass","eu_exports",1594
"74","0101","2003","Mass","eu_imports",205211
"75","0101","2003","Mass","non_eu_exports",247596
"76","0101","2003","Mass","non_eu_imports",12291
"77","0101","2003","Mass","domestic_production",0
"78","0101","2003","Mass","total_imports",217502
"79","0101","2003","Mass","total_exports",249190
"80","0101","2003","Mass","apparent_consumption",-31688
"81","0101","2003","Units","eu_exports",0
"82","0101","2003","Units","eu_imports",0
"83","0101","2003","Units","non_eu_exports",0
"84","0101","2003","Units","non_eu_imports",0
"85","0101","2003","Units","domestic_production",0
"86","0101","2003","Units","total_imports",0
"87","0101","2003","Units","total_exports",0
"88","0101","2003","Units","apparent_consumption",0
"89","0101","2003","Value","eu_exports",9156
"90","0101","2003","Value","eu_imports",2001593
"91","0101","2003","Value","non_eu_exports",1298820
"92","0101","2003","Value","non_eu_imports",128987
"93","0101","2003","Value","domestic_production",0
"94","0101","2003","Value","total_imports",2130580
"95","0101","2003","Value","total_exports",1307976
"96","0101","2003","Value","apparent_consumption",822604
"97","0101","2004","Mass","eu_exports",1503
"98","0101","2004","Mass","eu_imports",366249
"99","0101","2004","Mass","non_eu_exports",169476
"100","0101","2004","Mass","non_eu_imports",10536
"101","0101","2004","Mass","domestic_production",0
"102","0101","2004","Mass","total_imports",376785
"103","0101","2004","Mass","total_exports",170979
"104","0101","2004","Mass","apparent_consumption",205806
"105","0101","2004","Units","eu_exports",0
"106","0101","2004","Units","eu_imports",0
"107","0101","2004","Units","non_eu_exports",0
"108","0101","2004","Units","non_eu_imports",0
"109","0101","2004","Units","domestic_production",0
"110","0101","2004","Units","total_imports",0
"111","0101","2004","Units","total_exports",0
"112","0101","2004","Units","apparent_consumption",0
"113","0101","2004","Value","eu_exports",15336
"114","0101","2004","Value","eu_imports",3067528
"115","0101","2004","Value","non_eu_exports",1124181
"116","0101","2004","Value","non_eu_imports",64655
"117","0101","2004","Value","domestic_production",0
"118","0101","2004","Value","total_imports",3132183
"119","0101","2004","Value","total_exports",1139517
"120","0101","2004","Value","apparent_consumption",1992666
"121","0101","2005","Mass","eu_exports",7
"122","0101","2005","Mass","eu_imports",182833
"123","0101","2005","Mass","non_eu_exports",82330
"124","0101","2005","Mass","non_eu_imports",30526
"125","0101","2005","Mass","domestic_production",0
"126","0101","2005","Mass","total_imports",213359
"127","0101","2005","Mass","total_exports",82337
"128","0101","2005","Mass","apparent_consumption",131022
"129","0101","2005","Units","eu_exports",0
"130","0101","2005","Units","eu_imports",0
"131","0101","2005","Units","non_eu_exports",0
"132","0101","2005","Units","non_eu_imports",0
"133","0101","2005","Units","domestic_production",0
"134","0101","2005","Units","total_imports",0
"135","0101","2005","Units","total_exports",0
"136","0101","2005","Units","apparent_consumption",0
"137","0101","2005","Value","eu_exports",501
"138","0101","2005","Value","eu_imports",1684801
"139","0101","2005","Value","non_eu_exports",1484352
"140","0101","2005","Value","non_eu_imports",139000
"141","0101","2005","Value","domestic_production",0
"142","0101","2005","Value","total_imports",1823801
"143","0101","2005","Value","total_exports",1484853
"144","0101","2005","Value","apparent_consumption",338948
"145","0101","2006","Mass","eu_exports",1231
"146","0101","2006","Mass","eu_imports",183870
"147","0101","2006","Mass","non_eu_exports",164965
"148","0101","2006","Mass","non_eu_imports",78455
"149","0101","2006","Mass","domestic_production",0
"150","0101","2006","Mass","total_imports",262325
"151","0101","2006","Mass","total_exports",166196
"152","0101","2006","Mass","apparent_consumption",96129
"153","0101","2006","Units","eu_exports",0
"154","0101","2006","Units","eu_imports",0
"155","0101","2006","Units","non_eu_exports",0
"156","0101","2006","Units","non_eu_imports",0
"157","0101","2006","Units","domestic_production",0
"158","0101","2006","Units","total_imports",0
"159","0101","2006","Units","total_exports",0
"160","0101","2006","Units","apparent_consumption",0
"161","0101","2006","Value","eu_exports",7757
"162","0101","2006","Value","eu_imports",1710436
"163","0101","2006","Value","non_eu_exports",2106336
"164","0101","2006","Value","non_eu_imports",370875
"165","0101","2006","Value","domestic_production",0
"166","0101","2006","Value","total_imports",2081311
"167","0101","2006","Value","total_exports",2114093
"168","0101","2006","Value","apparent_consumption",-32782
"169","0101","2007","Mass","eu_exports",471
"170","0101","2007","Mass","eu_imports",194145
"171","0101","2007","Mass","non_eu_exports",436368
"172","0101","2007","Mass","non_eu_imports",51837
"173","0101","2007","Mass","domestic_production",0
"174","0101","2007","Mass","total_imports",245982
"175","0101","2007","Mass","total_exports",436839
"176","0101","2007","Mass","apparent_consumption",-190857
"177","0101","2007","Units","eu_exports",0
"178","0101","2007","Units","eu_imports",0
"179","0101","2007","Units","non_eu_exports",0
"180","0101","2007","Units","non_eu_imports",0
"181","0101","2007","Units","domestic_production",0
"182","0101","2007","Units","total_imports",0
"183","0101","2007","Units","total_exports",0
"184","0101","2007","Units","apparent_consumption",0
"185","0101","2007","Value","eu_exports",19443
"186","0101","2007","Value","eu_imports",2038373
"187","0101","2007","Value","non_eu_exports",2682663
"188","0101","2007","Value","non_eu_imports",286229
"189","0101","2007","Value","domestic_production",0
"190","0101","2007","Value","total_imports",2324602
"191","0101","2007","Value","total_exports",2702106
"192","0101","2007","Value","apparent_consumption",-377504
"193","0101","2008","Mass","eu_exports",362
"194","0101","2008","Mass","eu_imports",225980
"195","0101","2008","Mass","non_eu_exports",287503
"196","0101","2008","Mass","non_eu_imports",262354
"197","0101","2008","Mass","domestic_production",0
"198","0101","2008","Mass","total_imports",488334
"199","0101","2008","Mass","total_exports",287865
"200","0101","2008","Mass","apparent_consumption",200469
"201","0101","2008","Units","eu_exports",0
"202","0101","2008","Units","eu_imports",0
"203","0101","2008","Units","non_eu_exports",0
"204","0101","2008","Units","non_eu_imports",0
"205","0101","2008","Units","domestic_production",51250
"206","0101","2008","Units","total_imports",0
"207","0101","2008","Units","total_exports",0
"208","0101","2008","Units","apparent_consumption",51250
"209","0101","2008","Value","eu_exports",1952
"210","0101","2008","Value","eu_imports",2476333
"211","0101","2008","Value","non_eu_exports",2008946
"212","0101","2008","Value","non_eu_imports",1076468
"213","0101","2008","Value","domestic_production",5249
"214","0101","2008","Value","total_imports",3552801
"215","0101","2008","Value","total_exports",2010898
"216","0101","2008","Value","apparent_consumption",1547152
"217","0101","2009","Mass","eu_exports",1512
"218","0101","2009","Mass","eu_imports",110325
"219","0101","2009","Mass","non_eu_exports",87072
"220","0101","2009","Mass","non_eu_imports",121715
"221","0101","2009","Mass","domestic_production",0
"222","0101","2009","Mass","total_imports",232040
"223","0101","2009","Mass","total_exports",88584
"224","0101","2009","Mass","apparent_consumption",143456
"225","0101","2009","Units","eu_exports",0
"226","0101","2009","Units","eu_imports",0
"227","0101","2009","Units","non_eu_exports",0
"228","0101","2009","Units","non_eu_imports",0
"229","0101","2009","Units","domestic_production",21090
"230","0101","2009","Units","total_imports",0
"231","0101","2009","Units","total_exports",0
"232","0101","2009","Units","apparent_consumption",21090
"233","0101","2009","Value","eu_exports",23194
"234","0101","2009","Value","eu_imports",1484212
"235","0101","2009","Value","non_eu_exports",1062660
"236","0101","2009","Value","non_eu_imports",505636
"237","0101","2009","Value","domestic_production",4072
"238","0101","2009","Value","total_imports",1989848
"239","0101","2009","Value","total_exports",1085854
"240","0101","2009","Value","apparent_consumption",908066
"241","0101","2010","Mass","eu_exports",499
"242","0101","2010","Mass","eu_imports",85977
"243","0101","2010","Mass","non_eu_exports",78290
"244","0101","2010","Mass","non_eu_imports",130726
"245","0101","2010","Mass","domestic_production",0
"246","0101","2010","Mass","total_imports",216703
"247","0101","2010","Mass","total_exports",78789
"248","0101","2010","Mass","apparent_consumption",137914
"249","0101","2010","Units","eu_exports",0
"250","0101","2010","Units","eu_imports",0
"251","0101","2010","Units","non_eu_exports",0
"252","0101","2010","Units","non_eu_imports",0
"253","0101","2010","Units","domestic_production",0
"254","0101","2010","Units","total_imports",0
"255","0101","2010","Units","total_exports",0
"256","0101","2010","Units","apparent_consumption",0
"257","0101","2010","Value","eu_exports",13181
"258","0101","2010","Value","eu_imports",1237861
"259","0101","2010","Value","non_eu_exports",1703588
"260","0101","2010","Value","non_eu_imports",518411
"261","0101","2010","Value","domestic_production",4069
"262","0101","2010","Value","total_imports",1756272
"263","0101","2010","Value","total_exports",1716769
"264","0101","2010","Value","apparent_consumption",43572
"265","0101","2011","Mass","eu_exports",2633
"266","0101","2011","Mass","eu_imports",94360
"267","0101","2011","Mass","non_eu_exports",74314
"268","0101","2011","Mass","non_eu_imports",56540
"269","0101","2011","Mass","domestic_production",0
"270","0101","2011","Mass","total_imports",150900
"271","0101","2011","Mass","total_exports",76947
"272","0101","2011","Mass","apparent_consumption",73953
"273","0101","2011","Units","eu_exports",0
"274","0101","2011","Units","eu_imports",0
"275","0101","2011","Units","non_eu_exports",0
"276","0101","2011","Units","non_eu_imports",0
"277","0101","2011","Units","domestic_production",0
"278","0101","2011","Units","total_imports",0
"279","0101","2011","Units","total_exports",0
"280","0101","2011","Units","apparent_consumption",0
"281","0101","2011","Value","eu_exports",37261
"282","0101","2011","Value","eu_imports",1297676
"283","0101","2011","Value","non_eu_exports",2132490
"284","0101","2011","Value","non_eu_imports",214953
"285","0101","2011","Value","domestic_production",3654
"286","0101","2011","Value","total_imports",1512629
"287","0101","2011","Value","total_exports",2169751
"288","0101","2011","Value","apparent_consumption",-653468
"289","0101","2012","Mass","eu_exports",545035
"290","0101","2012","Mass","eu_imports",1111687
"291","0101","2012","Mass","non_eu_exports",473102
"292","0101","2012","Mass","non_eu_imports",604866
"293","0101","2012","Mass","domestic_production",0
"294","0101","2012","Mass","total_imports",1716553
"295","0101","2012","Mass","total_exports",1018137
"296","0101","2012","Mass","apparent_consumption",698416
"297","0101","2012","Units","eu_exports",28014
"298","0101","2012","Units","eu_imports",8207
"299","0101","2012","Units","non_eu_exports",31470
"300","0101","2012","Units","non_eu_imports",189752
"301","0101","2012","Units","domestic_production",0
"302","0101","2012","Units","total_imports",197959
"303","0101","2012","Units","total_exports",59484
"304","0101","2012","Units","apparent_consumption",138475
"305","0101","2012","Value","eu_exports",2368175
"306","0101","2012","Value","eu_imports",4367787
"307","0101","2012","Value","non_eu_exports",4985612
"308","0101","2012","Value","non_eu_imports",3106447
"309","0101","2012","Value","domestic_production",3342
"310","0101","2012","Value","total_imports",7474234
"311","0101","2012","Value","total_exports",7353787
"312","0101","2012","Value","apparent_consumption",123789
"313","0101","2013","Mass","eu_exports",749134
"314","0101","2013","Mass","eu_imports",397309
"315","0101","2013","Mass","non_eu_exports",790448
"316","0101","2013","Mass","non_eu_imports",600059
"317","0101","2013","Mass","domestic_production",0
"318","0101","2013","Mass","total_imports",997368
"319","0101","2013","Mass","total_exports",1539582
"320","0101","2013","Mass","apparent_consumption",-542214
"321","0101","2013","Units","eu_exports",31294
"322","0101","2013","Units","eu_imports",5624
"323","0101","2013","Units","non_eu_exports",109034
"324","0101","2013","Units","non_eu_imports",174447
"325","0101","2013","Units","domestic_production",0
"326","0101","2013","Units","total_imports",180071
"327","0101","2013","Units","total_exports",140328
"328","0101","2013","Units","apparent_consumption",39743
"329","0101","2013","Value","eu_exports",1940502
"330","0101","2013","Value","eu_imports",4394511
"331","0101","2013","Value","non_eu_exports",6059142
"332","0101","2013","Value","non_eu_imports",3426025
"333","0101","2013","Value","domestic_production",3074
"334","0101","2013","Value","total_imports",7820536
"335","0101","2013","Value","total_exports",7999644
"336","0101","2013","Value","apparent_consumption",-176034
"337","0101","2014","Mass","eu_exports",624820
"338","0101","2014","Mass","eu_imports",4099427
"339","0101","2014","Mass","non_eu_exports",512929
"340","0101","2014","Mass","non_eu_imports",545857
"341","0101","2014","Mass","domestic_production",0
"342","0101","2014","Mass","total_imports",4645284
"343","0101","2014","Mass","total_exports",1137749
"344","0101","2014","Mass","apparent_consumption",3507535
"345","0101","2014","Units","eu_exports",35359
"346","0101","2014","Units","eu_imports",16325
"347","0101","2014","Units","non_eu_exports",86492
"348","0101","2014","Units","non_eu_imports",93965
"349","0101","2014","Units","domestic_production",0
"350","0101","2014","Units","total_imports",110290
"351","0101","2014","Units","total_exports",121851
"352","0101","2014","Units","apparent_consumption",-11561
"353","0101","2014","Value","eu_exports",2981005
"354","0101","2014","Value","eu_imports",4350022
"355","0101","2014","Value","non_eu_exports",4995701
"356","0101","2014","Value","non_eu_imports",2844651
"357","0101","2014","Value","domestic_production",3264
"358","0101","2014","Value","total_imports",7194673
"359","0101","2014","Value","total_exports",7976706
"360","0101","2014","Value","apparent_consumption",-778769
"361","0101","2015","Mass","eu_exports",409938
"362","0101","2015","Mass","eu_imports",560368
"363","0101","2015","Mass","non_eu_exports",634596
"364","0101","2015","Mass","non_eu_imports",627094
"365","0101","2015","Mass","domestic_production",0
"366","0101","2015","Mass","total_imports",1187462
"367","0101","2015","Mass","total_exports",1044534
"368","0101","2015","Mass","apparent_consumption",142928
"369","0101","2015","Units","eu_exports",44752
"370","0101","2015","Units","eu_imports",14483
"371","0101","2015","Units","non_eu_exports",134826
"372","0101","2015","Units","non_eu_imports",186216
"373","0101","2015","Units","domestic_production",0
"374","0101","2015","Units","total_imports",200699
"375","0101","2015","Units","total_exports",179578
"376","0101","2015","Units","apparent_consumption",21121
"377","0101","2015","Value","eu_exports",3056693
"378","0101","2015","Value","eu_imports",4011224
"379","0101","2015","Value","non_eu_exports",6444936
"380","0101","2015","Value","non_eu_imports",3882168
"381","0101","2015","Value","domestic_production",2564
"382","0101","2015","Value","total_imports",7893392
"383","0101","2015","Value","total_exports",9501629
"384","0101","2015","Value","apparent_consumption",-1605673
"385","0101","2016","Mass","eu_exports",353205
"386","0101","2016","Mass","eu_imports",634958
"387","0101","2016","Mass","non_eu_exports",454042
"388","0101","2016","Mass","non_eu_imports",500522
"389","0101","2016","Mass","domestic_production",0
"390","0101","2016","Mass","total_imports",1135480
"391","0101","2016","Mass","total_exports",807247
"392","0101","2016","Mass","apparent_consumption",328233
"393","0101","2016","Units","eu_exports",38410
"394","0101","2016","Units","eu_imports",9422
"395","0101","2016","Units","non_eu_exports",108566
"396","0101","2016","Units","non_eu_imports",126639
"397","0101","2016","Units","domestic_production",0
"398","0101","2016","Units","total_imports",136061
"399","0101","2016","Units","total_exports",146976
"400","0101","2016","Units","apparent_consumption",-10915
"401","0101","2016","Value","eu_exports",4014920
"402","0101","2016","Value","eu_imports",5764326
"403","0101","2016","Value","non_eu_exports",4038073
"404","0101","2016","Value","non_eu_imports",3719735
"405","0101","2016","Value","domestic_production",3207
"406","0101","2016","Value","total_imports",9484061
"407","0101","2016","Value","total_exports",8052993
"408","0101","2016","Value","apparent_consumption",1434275
"409","0101","2017","Mass","eu_exports",425718
"410","0101","2017","Mass","eu_imports",593395
"411","0101","2017","Mass","non_eu_exports",367119
"412","0101","2017","Mass","non_eu_imports",554483
"413","0101","2017","Mass","domestic_production",0
"414","0101","2017","Mass","total_imports",1147878
"415","0101","2017","Mass","total_exports",792837
"416","0101","2017","Mass","apparent_consumption",355041
"417","0101","2017","Units","eu_exports",38262
"418","0101","2017","Units","eu_imports",9918
"419","0101","2017","Units","non_eu_exports",88641
"420","0101","2017","Units","non_eu_imports",153933
"421","0101","2017","Units","domestic_production",0
"422","0101","2017","Units","total_imports",163851
"423","0101","2017","Units","total_exports",126903
"424","0101","2017","Units","apparent_consumption",36948
"425","0101","2017","Value","eu_exports",2579721
"426","0101","2017","Value","eu_imports",6006721
"427","0101","2017","Value","non_eu_exports",3791205
"428","0101","2017","Value","non_eu_imports",3709112
"429","0101","2017","Value","domestic_production",2113
"430","0101","2017","Value","total_imports",9715833
"431","0101","2017","Value","total_exports",6370926
"432","0101","2017","Value","apparent_consumption",3347020
"433","0101","2018","Mass","eu_exports",418158
"434","0101","2018","Mass","eu_imports",563466
"435","0101","2018","Mass","non_eu_exports",438894
"436","0101","2018","Mass","non_eu_imports",991080
"437","0101","2018","Mass","domestic_production",0
"438","0101","2018","Mass","total_imports",1554546
"439","0101","2018","Mass","total_exports",857052
"440","0101","2018","Mass","apparent_consumption",697494
"441","0101","2018","Units","eu_exports",36209
"442","0101","2018","Units","eu_imports",15640
"443","0101","2018","Units","non_eu_exports",26183
"444","0101","2018","Units","non_eu_imports",179536
"445","0101","2018","Units","domestic_production",0
"446","0101","2018","Units","total_imports",195176
"447","0101","2018","Units","total_exports",62392
"448","0101","2018","Units","apparent_consumption",132784
"449","0101","2018","Value","eu_exports",3661511
"450","0101","2018","Value","eu_imports",6154532
"451","0101","2018","Value","non_eu_exports",4403283
"452","0101","2018","Value","non_eu_imports",4997485
"453","0101","2018","Value","domestic_production",2211
"454","0101","2018","Value","total_imports",11152017
"455","0101","2018","Value","total_exports",8064794
"456","0101","2018","Value","apparent_consumption",3089434
"457","0101","2019","Mass","eu_exports",1116746
"458","0101","2019","Mass","eu_imports",531657
"459","0101","2019","Mass","non_eu_exports",227015
"460","0101","2019","Mass","non_eu_imports",968559
"461","0101","2019","Mass","domestic_production",0
"462","0101","2019","Mass","total_imports",1500216
"463","0101","2019","Mass","total_exports",1343761
"464","0101","2019","Mass","apparent_consumption",156455
"465","0101","2019","Units","eu_exports",26150
"466","0101","2019","Units","eu_imports",7835
"467","0101","2019","Units","non_eu_exports",76586
"468","0101","2019","Units","non_eu_imports",165387
"469","0101","2019","Units","domestic_production",0
"470","0101","2019","Units","total_imports",173222
"471","0101","2019","Units","total_exports",102736
"472","0101","2019","Units","apparent_consumption",70486
"473","0101","2019","Value","eu_exports",3761543
"474","0101","2019","Value","eu_imports",5933610
"475","0101","2019","Value","non_eu_exports",2836439
"476","0101","2019","Value","non_eu_imports",4893623
"477","0101","2019","Value","domestic_production",1809
"478","0101","2019","Value","total_imports",10827233
"479","0101","2019","Value","total_exports",6597982
"480","0101","2019","Value","apparent_consumption",4231060
"481","0101","2020","Mass","eu_exports",189369
"482","0101","2020","Mass","eu_imports",178899
"483","0101","2020","Mass","non_eu_exports",432513
"484","0101","2020","Mass","non_eu_imports",1024156
"485","0101","2020","Mass","domestic_production",0
"486","0101","2020","Mass","total_imports",1203055
"487","0101","2020","Mass","total_exports",621882
"488","0101","2020","Mass","apparent_consumption",581173
"489","0101","2020","Units","eu_exports",8276
"490","0101","2020","Units","eu_imports",7977
"491","0101","2020","Units","non_eu_exports",7690
"492","0101","2020","Units","non_eu_imports",176858
"493","0101","2020","Units","domestic_production",0
"494","0101","2020","Units","total_imports",184835
"495","0101","2020","Units","total_exports",15966
"496","0101","2020","Units","apparent_consumption",168869
"497","0101","2020","Value","eu_exports",2703162
"498","0101","2020","Value","eu_imports",2807198
"499","0101","2020","Value","non_eu_exports",2533193
"500","0101","2020","Value","non_eu_imports",4128431
"501","0101","2020","Value","domestic_production",0
"502","0101","2020","Value","total_imports",6935629
"503","0101","2020","Value","total_exports",5236355
"504","0101","2020","Value","apparent_consumption",1699274
"505","0101","2021","Mass","eu_exports",111620
"506","0101","2021","Mass","eu_imports",184582
"507","0101","2021","Mass","non_eu_exports",299026
"508","0101","2021","Mass","non_eu_imports",1356163
"509","0101","2021","Mass","domestic_production",0
"510","0101","2021","Mass","total_imports",1540745
"511","0101","2021","Mass","total_exports",410646
"512","0101","2021","Mass","apparent_consumption",1130099
"513","0101","2021","Units","eu_exports",253875
"514","0101","2021","Units","eu_imports",5471
"515","0101","2021","Units","non_eu_exports",53146
"516","0101","2021","Units","non_eu_imports",132882
"517","0101","2021","Units","domestic_production",0
"518","0101","2021","Units","total_imports",138353
"519","0101","2021","Units","total_exports",307021
"520","0101","2021","Units","apparent_consumption",-168668
"521","0101","2021","Value","eu_exports",1442737
"522","0101","2021","Value","eu_imports",2872422
"523","0101","2021","Value","non_eu_exports",2854978
"524","0101","2021","Value","non_eu_imports",5826362
"525","0101","2021","Value","domestic_production",0
"526","0101","2021","Value","total_imports",8698784
"527","0101","2021","Value","total_exports",4297715
"528","0101","2021","Value","apparent_consumption",4401069
"529","0102","2000","Mass","eu_exports",1770466
"530","0102","2000","Mass","eu_imports",35502956
"531","0102","2000","Mass","non_eu_exports",218277
"532","0102","2000","Mass","non_eu_imports",561132
"533","0102","2000","Mass","domestic_production",0
"534","0102","2000","Mass","total_imports",36064088
"535","0102","2000","Mass","total_exports",1988743
"536","0102","2000","Mass","apparent_consumption",34075345
"537","0102","2000","Units","eu_exports",33284
"538","0102","2000","Units","eu_imports",920357
"539","0102","2000","Units","non_eu_exports",24616
"540","0102","2000","Units","non_eu_imports",13530
"541","0102","2000","Units","domestic_production",0
"542","0102","2000","Units","total_imports",933887
"543","0102","2000","Units","total_exports",57900
"544","0102","2000","Units","apparent_consumption",875987
"545","0102","2000","Value","eu_exports",5704392
"546","0102","2000","Value","eu_imports",113399968
"547","0102","2000","Value","non_eu_exports",1740906
"548","0102","2000","Value","non_eu_imports",1792633
"549","0102","2000","Value","domestic_production",0
"550","0102","2000","Value","total_imports",115192601
"551","0102","2000","Value","total_exports",7445298
"552","0102","2000","Value","apparent_consumption",107747303
"553","0102","2001","Mass","eu_exports",2654405
"554","0102","2001","Mass","eu_imports",202957166
"555","0102","2001","Mass","non_eu_exports",146251
"556","0102","2001","Mass","non_eu_imports",1259804
"557","0102","2001","Mass","domestic_production",0
"558","0102","2001","Mass","total_imports",204216970
"559","0102","2001","Mass","total_exports",2800656
"560","0102","2001","Mass","apparent_consumption",201416314
"561","0102","2001","Units","eu_exports",35592
"562","0102","2001","Units","eu_imports",1095239
"563","0102","2001","Units","non_eu_exports",8077
"564","0102","2001","Units","non_eu_imports",31754
"565","0102","2001","Units","domestic_production",0
"566","0102","2001","Units","total_imports",1126993
"567","0102","2001","Units","total_exports",43669
"568","0102","2001","Units","apparent_consumption",1083324
"569","0102","2001","Value","eu_exports",6593801
"570","0102","2001","Value","eu_imports",118749337
"571","0102","2001","Value","non_eu_exports",1576326
"572","0102","2001","Value","non_eu_imports",3759104
"573","0102","2001","Value","domestic_production",0
"574","0102","2001","Value","total_imports",122508441
"575","0102","2001","Value","total_exports",8170127
"576","0102","2001","Value","apparent_consumption",114338314
"577","0102","2002","Mass","eu_exports",1795133
"578","0102","2002","Mass","eu_imports",210802048
"579","0102","2002","Mass","non_eu_exports",563846
"580","0102","2002","Mass","non_eu_imports",3347088
"581","0102","2002","Mass","domestic_production",0
"582","0102","2002","Mass","total_imports",214149136
"583","0102","2002","Mass","total_exports",2358979
"584","0102","2002","Mass","apparent_consumption",211790157
"585","0102","2002","Units","eu_exports",39283
"586","0102","2002","Units","eu_imports",1048375
"587","0102","2002","Units","non_eu_exports",61428
"588","0102","2002","Units","non_eu_imports",82177
"589","0102","2002","Units","domestic_production",0
"590","0102","2002","Units","total_imports",1130552
"591","0102","2002","Units","total_exports",100711
"592","0102","2002","Units","apparent_consumption",1029841
"593","0102","2002","Value","eu_exports",7649215
"594","0102","2002","Value","eu_imports",142054399
"595","0102","2002","Value","non_eu_exports",1685032
"596","0102","2002","Value","non_eu_imports",8215984
"597","0102","2002","Value","domestic_production",0
"598","0102","2002","Value","total_imports",150270383
"599","0102","2002","Value","total_exports",9334247
"600","0102","2002","Value","apparent_consumption",140936136
"601","0102","2003","Mass","eu_exports",11380191
"602","0102","2003","Mass","eu_imports",39365827
"603","0102","2003","Mass","non_eu_exports",683487
"604","0102","2003","Mass","non_eu_imports",6170473
"605","0102","2003","Mass","domestic_production",0
"606","0102","2003","Mass","total_imports",45536300
"607","0102","2003","Mass","total_exports",12063678
"608","0102","2003","Mass","apparent_consumption",33472622
"609","0102","2003","Units","eu_exports",43436
"610","0102","2003","Units","eu_imports",816974
"611","0102","2003","Units","non_eu_exports",73616
"612","0102","2003","Units","non_eu_imports",127407
"613","0102","2003","Units","domestic_production",0
"614","0102","2003","Units","total_imports",944381
"615","0102","2003","Units","total_exports",117052
"616","0102","2003","Units","apparent_consumption",827329
"617","0102","2003","Value","eu_exports",8616760
"618","0102","2003","Value","eu_imports",124523328
"619","0102","2003","Value","non_eu_exports",3043092
"620","0102","2003","Value","non_eu_imports",14951576
"621","0102","2003","Value","domestic_production",0
"622","0102","2003","Value","total_imports",139474904
"623","0102","2003","Value","total_exports",11659852
"624","0102","2003","Value","apparent_consumption",127815052
"625","0102","2004","Mass","eu_exports",1814290
"626","0102","2004","Mass","eu_imports",35972128
"627","0102","2004","Mass","non_eu_exports",2218048
"628","0102","2004","Mass","non_eu_imports",6033371
"629","0102","2004","Mass","domestic_production",0
"630","0102","2004","Mass","total_imports",42005499
"631","0102","2004","Mass","total_exports",4032338
"632","0102","2004","Mass","apparent_consumption",37973161
"633","0102","2004","Units","eu_exports",44760
"634","0102","2004","Units","eu_imports",771392
"635","0102","2004","Units","non_eu_exports",882582
"636","0102","2004","Units","non_eu_imports",143273
"637","0102","2004","Units","domestic_production",0
